id,neighborhood,radius,mean_neighbor_count,median_neighbor_count,n_residues
ADI-47220,CENTROID,5.0,2.543859649122807,2.0,228
ADI-47220,CENTROID,6.0,4.578947368421052,4.5,228
ADI-47220,CENTROID,7.5,8.228070175438596,8.0,228
ADI-47220,CENTROID,8.0,9.75438596491228,10.0,228
ADI-47220,CENTROID,10.0,17.42982456140351,17.0,228
ADI-47220,CLOSEST_SC,4.0,3.3684210526315788,3.0,228
ADI-47220,CLOSEST_SC,5.0,5.9035087719298245,5.0,228
ADI-47220,CLOSEST_SC,6.0,8.807017543859649,8.0,228
ADI-47220,CLOSEST_SC,7.5,13.789473684210526,13.0,228
ADI-47220,CLOSEST_SC,8.0,15.929824561403509,15.0,228
ADI-47220,CLOSEST_SC,10.0,25.92105263157895,24.0,228
ADI-47221,CENTROID,4.0,1.2024291497975708,1.0,247
ADI-47221,CENTROID,5.0,2.408906882591093,2.0,247
ADI-47221,CENTROID,6.0,4.619433198380567,5.0,247
ADI-47221,CENTROID,7.5,8.206477732793521,8.0,247
ADI-47221,CENTROID,8.0,9.558704453441296,10.0,247
ADI-47221,CENTROID,10.0,17.291497975708502,17.0,247
ADI-47221,CLOSEST_SC,4.0,3.340080971659919,3.0,247
ADI-47221,CLOSEST_SC,5.0,5.777327935222672,5.0,247
ADI-47221,CLOSEST_SC,6.0,8.805668016194332,8.0,247
ADI-47221,CLOSEST_SC,7.5,13.54251012145749,13.0,247
ADI-47221,CLOSEST_SC,8.0,15.647773279352228,15.0,247
ADI-47221,CLOSEST_SC,10.0,25.234817813765183,24.0,247
ADI-47222,CENTROID,4.0,1.1630901287553648,1.0,233
ADI-47222,CENTROID,5.0,2.5278969957081543,2.0,233
ADI-47222,CENTROID,6.0,4.630901287553648,5.0,233
ADI-47222,CENTROID,7.5,8.21030042918455,8.0,233
ADI-47222,CENTROID,8.0,9.63519313304721,9.0,233
ADI-47222,CENTROID,10.0,17.566523605150216,17.0,233
ADI-47222,CLOSEST_SC,4.0,3.351931330472103,3.0,233
ADI-47222,CLOSEST_SC,5.0,5.763948497854077,5.0,233
ADI-47222,CLOSEST_SC,6.0,8.639484978540773,8.0,233
ADI-47222,CLOSEST_SC,7.5,13.729613733905579,13.0,233
ADI-47222,CLOSEST_SC,8.0,15.71244635193133,15.0,233
ADI-47222,CLOSEST_SC,10.0,25.472103004291846,24.0,233
ADI-47223,CENTROID,4.0,1.147186147186147,1.0,231
ADI-47223,CENTROID,5.0,2.5757575757575757,3.0,231
ADI-47223,CENTROID,6.0,4.67965367965368,5.0,231
ADI-47223,CENTROID,7.5,8.376623376623376,8.0,231
ADI-47223,CENTROID,8.0,9.614718614718615,9.0,231
ADI-47223,CENTROID,10.0,17.528138528138527,17.0,231
ADI-47223,CLOSEST_SC,4.0,3.303030303030303,3.0,231
ADI-47223,CLOSEST_SC,5.0,5.857142857142857,5.0,231
ADI-47223,CLOSEST_SC,6.0,8.731601731601732,8.0,231
ADI-47223,CLOSEST_SC,7.5,13.623376623376624,13.0,231
ADI-47223,CLOSEST_SC,8.0,15.623376623376624,15.0,231
ADI-47223,CLOSEST_SC,10.0,25.554112554112553,24.0,231
ADI-47224,CENTROID,4.0,1.2905982905982907,1.0,234
ADI-47224,CENTROID,5.0,2.52991452991453,2.0,234
ADI-47224,CENTROID,6.0,4.760683760683761,5.0,234
ADI-47224,CENTROID,7.5,8.478632478632479,8.0,234
ADI-47224,CENTROID,8.0,9.820512820512821,10.0,234
ADI-47224,CENTROID,10.0,17.905982905982906,17.5,234
ADI-47224,CLOSEST_SC,4.0,3.4358974358974357,3.0,234
ADI-47224,CLOSEST_SC,5.0,5.752136752136752,5.0,234
ADI-47224,CLOSEST_SC,6.0,8.7008547008547,8.0,234
ADI-47224,CLOSEST_SC,7.5,13.658119658119658,13.0,234
ADI-47224,CLOSEST_SC,8.0,15.88034188034188,15.0,234
ADI-47224,CLOSEST_SC,10.0,25.786324786324787,25.0,234
ADI-47225,CENTROID,4.0,1.191304347826087,1.0,230
ADI-47225,CENTROID,5.0,2.4434782608695653,2.0,230
ADI-47225,CENTROID,6.0,4.678260869565217,5.0,230
ADI-47225,CENTROID,7.5,8.356521739130434,8.0,230
ADI-47225,CENTROID,8.0,9.756521739130434,10.0,230
ADI-47225,CENTROID,10.0,17.83478260869565,18.0,230
ADI-47225,CLOSEST_SC,4.0,3.365217391304348,3.0,230
ADI-47225,CLOSEST_SC,5.0,5.817391304347826,5.0,230
ADI-47225,CLOSEST_SC,6.0,8.834782608695653,8.0,230
ADI-47225,CLOSEST_SC,7.5,13.6,13.0,230
ADI-47225,CLOSEST_SC,8.0,15.808695652173913,15.0,230
ADI-47225,CLOSEST_SC,10.0,25.808695652173913,25.0,230
ADI-47226,CENTROID,4.0,1.2008733624454149,1.0,229
ADI-47226,CENTROID,5.0,2.510917030567686,2.0,229
ADI-47226,CENTROID,6.0,4.615720524017467,5.0,229
ADI-47226,CENTROID,7.5,8.152838427947598,8.0,229
ADI-47226,CENTROID,8.0,9.558951965065502,10.0,229
ADI-47226,CENTROID,10.0,17.58515283842795,17.0,229
ADI-47226,CLOSEST_SC,4.0,3.393013100436681,3.0,229
ADI-47226,CLOSEST_SC,5.0,5.951965065502184,5.0,229
ADI-47226,CLOSEST_SC,6.0,8.799126637554584,8.0,229
ADI-47226,CLOSEST_SC,7.5,13.768558951965066,13.0,229
ADI-47226,CLOSEST_SC,8.0,16.004366812227076,15.0,229
ADI-47226,CLOSEST_SC,10.0,25.716157205240176,25.0,229
ADI-47227,CENTROID,4.0,1.1680672268907564,1.0,238
ADI-47227,CENTROID,5.0,2.495798319327731,2.0,238
ADI-47227,CENTROID,6.0,4.5210084033613445,4.0,238
ADI-47227,CENTROID,7.5,8.134453781512605,8.0,238
ADI-47227,CENTROID,8.0,9.504201680672269,9.5,238
ADI-47227,CENTROID,10.0,17.235294117647058,17.0,238
ADI-47227,CLOSEST_SC,4.0,3.4705882352941178,3.0,238
ADI-47227,CLOSEST_SC,5.0,5.831932773109243,5.0,238
ADI-47227,CLOSEST_SC,6.0,8.722689075630251,8.0,238
ADI-47227,CLOSEST_SC,7.5,13.546218487394958,13.0,238
ADI-47227,CLOSEST_SC,8.0,15.806722689075631,15.0,238
ADI-47227,CLOSEST_SC,10.0,25.65546218487395,25.0,238
ADI-47228,CENTROID,4.0,1.1864406779661016,1.0,236
ADI-47228,CENTROID,5.0,2.5677966101694913,2.0,236
ADI-47228,CENTROID,6.0,4.601694915254237,5.0,236
ADI-47228,CENTROID,7.5,8.161016949152541,8.0,236
ADI-47228,CENTROID,8.0,9.601694915254237,9.0,236
ADI-47228,CENTROID,10.0,17.533898305084747,17.0,236
ADI-47228,CLOSEST_SC,4.0,3.3559322033898304,3.0,236
ADI-47228,CLOSEST_SC,5.0,5.703389830508475,5.0,236
ADI-47228,CLOSEST_SC,6.0,8.635593220338983,8.0,236
ADI-47228,CLOSEST_SC,7.5,13.415254237288135,13.0,236
ADI-47228,CLOSEST_SC,8.0,15.61864406779661,15.0,236
ADI-47228,CLOSEST_SC,10.0,25.3135593220339,24.0,236
ADI-47229,CENTROID,4.0,1.1361702127659574,1.0,235
ADI-47229,CENTROID,5.0,2.480851063829787,2.0,235
ADI-47229,CENTROID,6.0,4.753191489361702,5.0,235
ADI-47229,CENTROID,7.5,8.268085106382978,8.0,235
ADI-47229,CENTROID,8.0,9.595744680851064,10.0,235
ADI-47229,CENTROID,10.0,17.740425531914894,17.0,235
ADI-47229,CLOSEST_SC,4.0,3.3063829787234043,3.0,235
ADI-47229,CLOSEST_SC,5.0,5.782978723404256,5.0,235
ADI-47229,CLOSEST_SC,6.0,8.506382978723405,8.0,235
ADI-47229,CLOSEST_SC,7.5,13.714893617021277,13.0,235
ADI-47229,CLOSEST_SC,8.0,15.757446808510638,15.0,235
ADI-47229,CLOSEST_SC,10.0,26.01276595744681,25.0,235
ADI-47230,CENTROID,4.0,1.2321428571428572,1.0,224
ADI-47230,CENTROID,5.0,2.580357142857143,2.0,224
ADI-47230,CENTROID,6.0,4.705357142857143,5.0,224
ADI-47230,CENTROID,7.5,8.383928571428571,8.0,224
ADI-47230,CENTROID,8.0,9.821428571428571,10.0,224
ADI-47230,CENTROID,10.0,17.794642857142858,17.0,224
ADI-47230,CLOSEST_SC,4.0,3.419642857142857,3.0,224
ADI-47230,CLOSEST_SC,5.0,5.794642857142857,5.0,224
ADI-47230,CLOSEST_SC,6.0,8.5625,8.0,224
ADI-47230,CLOSEST_SC,7.5,13.607142857142858,13.0,224
ADI-47230,CLOSEST_SC,8.0,15.598214285714286,15.0,224
ADI-47230,CLOSEST_SC,10.0,25.678571428571427,24.5,224
ADI-47231,CENTROID,4.0,1.206896551724138,1.0,232
ADI-47231,CENTROID,5.0,2.6206896551724137,2.0,232
ADI-47231,CENTROID,6.0,4.991379310344827,5.0,232
ADI-47231,CENTROID,7.5,8.517241379310345,8.5,232
ADI-47231,CENTROID,8.0,10.068965517241379,10.0,232
ADI-47231,CENTROID,10.0,18.04310344827586,18.0,232
ADI-47231,CLOSEST_SC,4.0,3.3793103448275863,3.0,232
ADI-47231,CLOSEST_SC,5.0,5.870689655172414,5.0,232
ADI-47231,CLOSEST_SC,6.0,8.637931034482758,8.0,232
ADI-47231,CLOSEST_SC,7.5,13.75,13.0,232
ADI-47231,CLOSEST_SC,8.0,15.818965517241379,15.0,232
ADI-47231,CLOSEST_SC,10.0,25.78448275862069,24.0,232
ADI-47232,CENTROID,4.0,1.165289256198347,1.0,242
ADI-47232,CENTROID,5.0,2.512396694214876,2.0,242
ADI-47232,CENTROID,6.0,4.669421487603306,5.0,242
ADI-47232,CENTROID,7.5,8.330578512396695,8.0,242
ADI-47232,CENTROID,8.0,9.62809917355372,9.5,242
ADI-47232,CENTROID,10.0,17.553719008264462,17.0,242
ADI-47232,CLOSEST_SC,4.0,3.322314049586777,3.0,242
ADI-47232,CLOSEST_SC,5.0,5.8347107438016526,5.0,242
ADI-47232,CLOSEST_SC,6.0,8.619834710743802,8.0,242
ADI-47232,CLOSEST_SC,7.5,13.454545454545455,12.0,242
ADI-47232,CLOSEST_SC,8.0,15.487603305785123,14.0,242
ADI-47232,CLOSEST_SC,10.0,25.487603305785125,24.0,242
ADI-47233,CENTROID,4.0,1.2127659574468086,1.0,235
ADI-47233,CENTROID,5.0,2.497872340425532,2.0,235
ADI-47233,CENTROID,6.0,4.727659574468085,5.0,235
ADI-47233,CENTROID,7.5,8.251063829787235,8.0,235
ADI-47233,CENTROID,8.0,9.578723404255319,10.0,235
ADI-47233,CENTROID,10.0,17.748936170212765,17.0,235
ADI-47233,CLOSEST_SC,4.0,3.2638297872340427,3.0,235
ADI-47233,CLOSEST_SC,5.0,5.714893617021277,5.0,235
ADI-47233,CLOSEST_SC,6.0,8.48936170212766,8.0,235
ADI-47233,CLOSEST_SC,7.5,13.646808510638298,13.0,235
ADI-47233,CLOSEST_SC,8.0,15.663829787234043,15.0,235
ADI-47233,CLOSEST_SC,10.0,25.646808510638298,24.0,235
ADI-47234,CENTROID,4.0,1.1896551724137931,1.0,232
ADI-47234,CENTROID,5.0,2.7241379310344827,3.0,232
ADI-47234,CENTROID,6.0,4.793103448275862,5.0,232
ADI-47234,CENTROID,7.5,8.46551724137931,8.0,232
ADI-47234,CENTROID,8.0,9.758620689655173,10.0,232
ADI-47234,CENTROID,10.0,18.0,18.0,232
ADI-47234,CLOSEST_SC,4.0,3.5258620689655173,3.0,232
ADI-47234,CLOSEST_SC,5.0,5.810344827586207,5.0,232
ADI-47234,CLOSEST_SC,6.0,8.71551724137931,8.0,232
ADI-47234,CLOSEST_SC,7.5,13.491379310344827,12.0,232
ADI-47234,CLOSEST_SC,8.0,15.637931034482758,14.0,232
ADI-47234,CLOSEST_SC,10.0,25.801724137931036,24.0,232
ADI-47235,CENTROID,4.0,1.2333333333333334,1.0,240
ADI-47235,CENTROID,5.0,2.5083333333333333,2.0,240
ADI-47235,CENTROID,6.0,4.708333333333333,5.0,240
ADI-47235,CENTROID,7.5,8.408333333333333,8.0,240
ADI-47235,CENTROID,8.0,9.833333333333334,10.0,240
ADI-47235,CENTROID,10.0,17.941666666666666,17.0,240
ADI-47235,CLOSEST_SC,4.0,3.308333333333333,3.0,240
ADI-47235,CLOSEST_SC,5.0,5.641666666666667,5.0,240
ADI-47235,CLOSEST_SC,6.0,8.591666666666667,8.0,240
ADI-47235,CLOSEST_SC,7.5,13.716666666666667,13.0,240
ADI-47235,CLOSEST_SC,8.0,15.775,15.0,240
ADI-47235,CLOSEST_SC,10.0,25.7,25.0,240
ADI-47236,CENTROID,4.0,1.1974248927038627,1.0,233
ADI-47236,CENTROID,5.0,2.5622317596566524,2.0,233
ADI-47236,CENTROID,6.0,4.802575107296137,5.0,233
ADI-47236,CENTROID,7.5,8.381974248927039,8.0,233
ADI-47236,CENTROID,8.0,9.729613733905579,10.0,233
ADI-47236,CENTROID,10.0,17.8068669527897,18.0,233
ADI-47236,CLOSEST_SC,4.0,3.515021459227468,3.0,233
ADI-47236,CLOSEST_SC,5.0,5.987124463519313,5.0,233
ADI-47236,CLOSEST_SC,6.0,8.708154506437769,8.0,233
ADI-47236,CLOSEST_SC,7.5,13.618025751072961,13.0,233
ADI-47236,CLOSEST_SC,8.0,15.806866952789699,15.0,233
ADI-47236,CLOSEST_SC,10.0,26.098712446351932,25.0,233
ADI-47237,CENTROID,4.0,1.226890756302521,1.0,238
ADI-47237,CENTROID,5.0,2.495798319327731,2.0,238
ADI-47237,CENTROID,6.0,4.689075630252101,5.0,238
ADI-47237,CENTROID,7.5,8.378151260504202,8.0,238
ADI-47237,CENTROID,8.0,9.865546218487395,10.0,238
ADI-47237,CENTROID,10.0,17.865546218487395,17.0,238
ADI-47237,CLOSEST_SC,4.0,3.327731092436975,3.0,238
ADI-47237,CLOSEST_SC,5.0,5.65546218487395,5.0,238
ADI-47237,CLOSEST_SC,6.0,8.470588235294118,8.0,238
ADI-47237,CLOSEST_SC,7.5,13.697478991596638,13.0,238
ADI-47237,CLOSEST_SC,8.0,15.6890756302521,15.0,238
ADI-47237,CLOSEST_SC,10.0,25.65546218487395,25.0,238
ADI-47238,CENTROID,4.0,1.1924686192468619,1.0,239
ADI-47238,CENTROID,5.0,2.422594142259414,2.0,239
ADI-47238,CENTROID,6.0,4.673640167364017,5.0,239
ADI-47238,CENTROID,7.5,8.397489539748953,8.0,239
ADI-47238,CENTROID,8.0,9.736401673640167,10.0,239
ADI-47238,CENTROID,10.0,17.577405857740587,17.0,239
ADI-47238,CLOSEST_SC,4.0,3.3179916317991633,3.0,239
ADI-47238,CLOSEST_SC,5.0,5.794979079497908,5.0,239
ADI-47238,CLOSEST_SC,6.0,8.732217573221757,8.0,239
ADI-47238,CLOSEST_SC,7.5,13.410041841004183,13.0,239
ADI-47238,CLOSEST_SC,8.0,15.502092050209205,15.0,239
ADI-47238,CLOSEST_SC,10.0,25.468619246861923,25.0,239
ADI-47239,CENTROID,4.0,1.2406639004149378,1.0,241
ADI-47239,CENTROID,5.0,2.5186721991701244,2.0,241
ADI-47239,CENTROID,6.0,4.54356846473029,4.0,241
ADI-47239,CENTROID,7.5,8.261410788381744,8.0,241
ADI-47239,CENTROID,8.0,9.680497925311203,10.0,241
ADI-47239,CENTROID,10.0,17.390041493775932,17.0,241
ADI-47239,CLOSEST_SC,4.0,3.4647302904564317,3.0,241
ADI-47239,CLOSEST_SC,5.0,5.871369294605809,5.0,241
ADI-47239,CLOSEST_SC,6.0,8.701244813278008,8.0,241
ADI-47239,CLOSEST_SC,7.5,13.721991701244812,13.0,241
ADI-47239,CLOSEST_SC,8.0,15.863070539419088,15.0,241
ADI-47239,CLOSEST_SC,10.0,25.87966804979253,25.0,241
ADI-47240,CENTROID,4.0,1.1687763713080168,1.0,237
ADI-47240,CENTROID,5.0,2.611814345991561,2.0,237
ADI-47240,CENTROID,6.0,4.578059071729958,4.0,237
ADI-47240,CENTROID,7.5,8.257383966244726,8.0,237
ADI-47240,CENTROID,8.0,9.784810126582279,10.0,237
ADI-47240,CENTROID,10.0,17.641350210970465,17.0,237
ADI-47240,CLOSEST_SC,4.0,3.413502109704641,3.0,237
ADI-47240,CLOSEST_SC,5.0,5.936708860759493,5.0,237
ADI-47240,CLOSEST_SC,6.0,8.746835443037975,8.0,237
ADI-47240,CLOSEST_SC,7.5,13.818565400843882,13.0,237
ADI-47240,CLOSEST_SC,8.0,15.936708860759493,15.0,237
ADI-47240,CLOSEST_SC,10.0,26.156118143459917,25.0,237
ADI-47241,CENTROID,4.0,1.2127659574468086,1.0,235
ADI-47241,CENTROID,5.0,2.548936170212766,2.0,235
ADI-47241,CENTROID,6.0,4.608510638297872,5.0,235
ADI-47241,CENTROID,7.5,8.361702127659575,8.0,235
ADI-47241,CENTROID,8.0,9.595744680851064,10.0,235
ADI-47241,CENTROID,10.0,17.51914893617021,17.0,235
ADI-47241,CLOSEST_SC,4.0,3.425531914893617,3.0,235
ADI-47241,CLOSEST_SC,5.0,5.808510638297872,5.0,235
ADI-47241,CLOSEST_SC,6.0,8.770212765957448,8.0,235
ADI-47241,CLOSEST_SC,7.5,13.638297872340425,13.0,235
ADI-47241,CLOSEST_SC,8.0,15.697872340425532,15.0,235
ADI-47241,CLOSEST_SC,10.0,25.51914893617021,25.0,235
ADI-47243,CENTROID,4.0,1.1551724137931034,1.0,232
ADI-47243,CENTROID,5.0,2.5258620689655173,2.0,232
ADI-47243,CENTROID,6.0,4.612068965517241,5.0,232
ADI-47243,CENTROID,7.5,8.155172413793103,8.0,232
ADI-47243,CENTROID,8.0,9.431034482758621,9.0,232
ADI-47243,CENTROID,10.0,17.594827586206897,17.0,232
ADI-47243,CLOSEST_SC,4.0,3.4310344827586206,3.0,232
ADI-47243,CLOSEST_SC,5.0,5.836206896551724,5.0,232
ADI-47243,CLOSEST_SC,6.0,8.732758620689655,8.0,232
ADI-47243,CLOSEST_SC,7.5,13.586206896551724,13.0,232
ADI-47243,CLOSEST_SC,8.0,15.939655172413794,15.0,232
ADI-47243,CLOSEST_SC,10.0,25.732758620689655,25.0,232
ADI-47244,CENTROID,4.0,1.1772151898734178,1.0,237
ADI-47244,CENTROID,5.0,2.459915611814346,2.0,237
ADI-47244,CENTROID,6.0,4.527426160337553,4.0,237
ADI-47244,CENTROID,7.5,8.257383966244726,8.0,237
ADI-47244,CENTROID,8.0,9.60759493670886,10.0,237
ADI-47244,CENTROID,10.0,17.286919831223628,17.0,237
ADI-47244,CLOSEST_SC,4.0,3.1940928270042193,3.0,237
ADI-47244,CLOSEST_SC,5.0,5.69198312236287,5.0,237
ADI-47244,CLOSEST_SC,6.0,8.544303797468354,8.0,237
ADI-47244,CLOSEST_SC,7.5,13.396624472573839,13.0,237
ADI-47244,CLOSEST_SC,8.0,15.548523206751055,15.0,237
ADI-47244,CLOSEST_SC,10.0,25.11814345991561,24.0,237
ADI-47246,CENTROID,4.0,1.1357466063348416,1.0,221
ADI-47246,CENTROID,5.0,2.5384615384615383,2.0,221
ADI-47246,CENTROID,6.0,4.638009049773756,5.0,221
ADI-47246,CENTROID,7.5,8.18552036199095,8.0,221
ADI-47246,CENTROID,8.0,9.497737556561086,9.0,221
ADI-47246,CENTROID,10.0,17.38914027149321,17.0,221
ADI-47246,CLOSEST_SC,4.0,3.3076923076923075,3.0,221
ADI-47246,CLOSEST_SC,5.0,5.886877828054299,5.0,221
ADI-47246,CLOSEST_SC,6.0,8.710407239819004,8.0,221
ADI-47246,CLOSEST_SC,7.5,13.515837104072398,13.0,221
ADI-47246,CLOSEST_SC,8.0,15.597285067873303,15.0,221
ADI-47246,CLOSEST_SC,10.0,25.60633484162896,24.0,221
ADI-47247,CENTROID,4.0,1.2105263157894737,1.0,228
ADI-47247,CENTROID,5.0,2.491228070175439,2.0,228
ADI-47247,CENTROID,6.0,4.675438596491228,5.0,228
ADI-47247,CENTROID,7.5,8.385964912280702,8.0,228
ADI-47247,CENTROID,8.0,9.666666666666666,10.0,228
ADI-47247,CENTROID,10.0,17.710526315789473,17.0,228
ADI-47247,CLOSEST_SC,4.0,3.254385964912281,3.0,228
ADI-47247,CLOSEST_SC,5.0,5.675438596491228,5.0,228
ADI-47247,CLOSEST_SC,6.0,8.605263157894736,8.0,228
ADI-47247,CLOSEST_SC,7.5,13.526315789473685,13.0,228
ADI-47247,CLOSEST_SC,8.0,15.710526315789474,15.0,228
ADI-47247,CLOSEST_SC,10.0,25.43859649122807,25.0,228
ADI-47248,CENTROID,4.0,1.1746724890829694,1.0,229
ADI-47248,CENTROID,5.0,2.572052401746725,3.0,229
ADI-47248,CENTROID,6.0,4.633187772925764,4.0,229
ADI-47248,CENTROID,7.5,8.31004366812227,8.0,229
ADI-47248,CENTROID,8.0,9.768558951965066,10.0,229
ADI-47248,CENTROID,10.0,17.637554585152838,17.0,229
ADI-47248,CLOSEST_SC,4.0,3.445414847161572,3.0,229
ADI-47248,CLOSEST_SC,5.0,5.899563318777292,5.0,229
ADI-47248,CLOSEST_SC,6.0,8.668122270742359,8.0,229
ADI-47248,CLOSEST_SC,7.5,13.803493449781659,13.0,229
ADI-47248,CLOSEST_SC,8.0,15.786026200873362,15.0,229
ADI-47248,CLOSEST_SC,10.0,25.925764192139738,25.0,229
ADI-47249,CENTROID,4.0,1.1896551724137931,1.0,232
ADI-47249,CENTROID,5.0,2.5775862068965516,2.0,232
ADI-47249,CENTROID,6.0,4.560344827586207,4.5,232
ADI-47249,CENTROID,7.5,8.241379310344827,8.0,232
ADI-47249,CENTROID,8.0,9.594827586206897,10.0,232
ADI-47249,CENTROID,10.0,17.801724137931036,18.0,232
ADI-47249,CLOSEST_SC,4.0,3.163793103448276,3.0,232
ADI-47249,CLOSEST_SC,5.0,5.7844827586206895,5.0,232
ADI-47249,CLOSEST_SC,6.0,8.672413793103448,8.0,232
ADI-47249,CLOSEST_SC,7.5,13.594827586206897,13.0,232
ADI-47249,CLOSEST_SC,8.0,15.655172413793103,15.0,232
ADI-47249,CLOSEST_SC,10.0,25.551724137931036,24.5,232
ADI-47250,CENTROID,4.0,1.147186147186147,1.0,231
ADI-47250,CENTROID,5.0,2.4718614718614718,2.0,231
ADI-47250,CENTROID,6.0,4.774891774891775,5.0,231
ADI-47250,CENTROID,7.5,8.264069264069263,8.0,231
ADI-47250,CENTROID,8.0,9.536796536796537,9.0,231
ADI-47250,CENTROID,10.0,17.813852813852815,17.0,231
ADI-47250,CLOSEST_SC,4.0,3.3722943722943723,3.0,231
ADI-47250,CLOSEST_SC,5.0,5.658008658008658,5.0,231
ADI-47250,CLOSEST_SC,6.0,8.636363636363637,8.0,231
ADI-47250,CLOSEST_SC,7.5,13.761904761904763,13.0,231
ADI-47250,CLOSEST_SC,8.0,15.753246753246753,15.0,231
ADI-47250,CLOSEST_SC,10.0,25.805194805194805,25.0,231
ADI-47251,CENTROID,4.0,1.155844155844156,1.0,231
ADI-47251,CENTROID,5.0,2.5411255411255413,2.0,231
ADI-47251,CENTROID,6.0,4.619047619047619,5.0,231
ADI-47251,CENTROID,7.5,8.29004329004329,8.0,231
ADI-47251,CENTROID,8.0,9.658008658008658,10.0,231
ADI-47251,CENTROID,10.0,17.32900432900433,17.0,231
ADI-47251,CLOSEST_SC,4.0,3.2857142857142856,3.0,231
ADI-47251,CLOSEST_SC,5.0,5.822510822510822,5.0,231
ADI-47251,CLOSEST_SC,6.0,8.783549783549784,8.0,231
ADI-47251,CLOSEST_SC,7.5,13.623376623376624,13.0,231
ADI-47251,CLOSEST_SC,8.0,15.753246753246753,15.0,231
ADI-47251,CLOSEST_SC,10.0,25.606060606060606,24.0,231
ADI-47252,CENTROID,4.0,1.2133333333333334,1.0,225
ADI-47252,CENTROID,5.0,2.448888888888889,2.0,225
ADI-47252,CENTROID,6.0,4.688888888888889,4.0,225
ADI-47252,CENTROID,7.5,8.377777777777778,8.0,225
ADI-47252,CENTROID,8.0,9.79111111111111,10.0,225
ADI-47252,CENTROID,10.0,17.63111111111111,17.0,225
ADI-47252,CLOSEST_SC,4.0,3.311111111111111,3.0,225
ADI-47252,CLOSEST_SC,5.0,5.773333333333333,5.0,225
ADI-47252,CLOSEST_SC,6.0,8.751111111111111,9.0,225
ADI-47252,CLOSEST_SC,7.5,13.4,13.0,225
ADI-47252,CLOSEST_SC,8.0,15.64,15.0,225
ADI-47252,CLOSEST_SC,10.0,25.57777777777778,24.0,225
ADI-47253,CENTROID,4.0,1.1578947368421053,1.0,228
ADI-47253,CENTROID,5.0,2.4649122807017543,2.0,228
ADI-47253,CENTROID,6.0,4.675438596491228,5.0,228
ADI-47253,CENTROID,7.5,8.289473684210526,8.0,228
ADI-47253,CENTROID,8.0,9.710526315789474,10.0,228
ADI-47253,CENTROID,10.0,17.56140350877193,17.0,228
ADI-47253,CLOSEST_SC,4.0,3.4210526315789473,3.0,228
ADI-47253,CLOSEST_SC,5.0,5.807017543859649,5.0,228
ADI-47253,CLOSEST_SC,6.0,8.692982456140351,8.0,228
ADI-47253,CLOSEST_SC,7.5,13.543859649122806,13.0,228
ADI-47253,CLOSEST_SC,8.0,15.807017543859649,15.0,228
ADI-47253,CLOSEST_SC,10.0,25.55263157894737,24.0,228
ADI-47254,CENTROID,4.0,1.1888412017167382,1.0,233
ADI-47254,CENTROID,5.0,2.6051502145922747,3.0,233
ADI-47254,CENTROID,6.0,4.6995708154506435,5.0,233
ADI-47254,CENTROID,7.5,8.484978540772532,9.0,233
ADI-47254,CENTROID,8.0,9.78969957081545,10.0,233
ADI-47254,CENTROID,10.0,17.909871244635195,17.0,233
ADI-47254,CLOSEST_SC,4.0,3.300429184549356,3.0,233
ADI-47254,CLOSEST_SC,5.0,5.8412017167381975,5.0,233
ADI-47254,CLOSEST_SC,6.0,8.656652360515022,8.0,233
ADI-47254,CLOSEST_SC,7.5,13.703862660944205,13.0,233
ADI-47254,CLOSEST_SC,8.0,15.841201716738198,15.0,233
ADI-47254,CLOSEST_SC,10.0,25.78969957081545,24.0,233
ADI-47255,CENTROID,4.0,1.2,1.0,240
ADI-47255,CENTROID,5.0,2.5166666666666666,2.0,240
ADI-47255,CENTROID,6.0,4.6,4.5,240
ADI-47255,CENTROID,7.5,8.383333333333333,8.0,240
ADI-47255,CENTROID,8.0,9.775,10.0,240
ADI-47255,CENTROID,10.0,17.358333333333334,17.0,240
ADI-47255,CLOSEST_SC,4.0,3.2916666666666665,3.0,240
ADI-47255,CLOSEST_SC,5.0,5.725,5.0,240
ADI-47255,CLOSEST_SC,6.0,8.566666666666666,8.0,240
ADI-47255,CLOSEST_SC,7.5,13.475,13.0,240
ADI-47255,CLOSEST_SC,8.0,15.658333333333333,15.0,240
ADI-47255,CLOSEST_SC,10.0,25.375,24.0,240
ADI-47256,CENTROID,4.0,1.1908713692946058,1.0,241
ADI-47256,CENTROID,5.0,2.6182572614107884,3.0,241
ADI-47256,CENTROID,6.0,4.551867219917012,5.0,241
ADI-47256,CENTROID,7.5,8.435684647302905,8.0,241
ADI-47256,CENTROID,8.0,9.738589211618256,10.0,241
ADI-47256,CENTROID,10.0,17.738589211618258,18.0,241
ADI-47256,CLOSEST_SC,4.0,3.4066390041493775,3.0,241
ADI-47256,CLOSEST_SC,5.0,5.713692946058091,5.0,241
ADI-47256,CLOSEST_SC,6.0,8.518672199170124,8.0,241
ADI-47256,CLOSEST_SC,7.5,13.589211618257261,13.0,241
ADI-47256,CLOSEST_SC,8.0,15.730290456431534,15.0,241
ADI-47256,CLOSEST_SC,10.0,25.547717842323653,25.0,241
ADI-47257,CENTROID,4.0,1.1929824561403508,1.0,228
ADI-47257,CENTROID,5.0,2.56140350877193,2.0,228
ADI-47257,CENTROID,6.0,4.859649122807017,5.0,228
