feature,finite_frac,missing_frac,std,min,q05,median,q95,max,constant
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__SUM,1.0,0.0,59.9506847668058,1626.523070678115,1720.3889808431268,1817.6828196048737,1921.7631005749106,1978.821189403534,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__Q90,1.0,0.0,0.428412597398395,10.864291000366215,11.189582204818725,11.802090978622436,12.551002035140991,13.26837387084961,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__Q95,1.0,0.0,0.6081537867946092,12.063384532928467,12.315250911712646,13.344031357765195,14.433365447521208,14.812808418273926,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__TOP3_MEAN,1.0,0.0,1.088587201711629,13.838812510172525,15.22679705619812,16.46425724029541,18.498707993825274,21.948897043863933,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__TOP5_MEAN,1.0,0.0,0.9080867081741862,13.632833862304688,14.86176537513733,15.964123058319093,17.63682502746582,20.27054557800293,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__MAX,1.0,0.0,1.5824233015591174,14.358305931091309,15.420528125762939,17.045464515686035,20.15584707260132,26.499624252319336,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__MEAN,1.0,0.0,0.3152848467027012,7.002519285947573,7.516718893207255,8.015675674536364,8.485565859412741,8.83397842446963,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__SUM,1.0,0.0,49.41903532774669,852.255288362503,904.1399134017527,977.208004027605,1060.3276341974736,1145.2721382826567,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__Q90,1.0,0.0,0.7072966013700269,10.440604972839356,11.259265751838685,12.287082195281982,13.48934206962586,14.255922126770022,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__Q95,1.0,0.0,0.6936434589668712,11.884526634216305,12.788298788070678,13.900095272064204,15.08339853286743,15.835773706436157,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__TOP3_MEAN,1.0,0.0,1.1386312225345976,13.219122250874838,14.972655884424846,16.180693785349526,18.254512246449785,21.948897043863933,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__TOP5_MEAN,1.0,0.0,0.9516049985254397,12.842567443847656,14.49409110069275,15.58992443084717,17.332065048217775,20.089895248413086,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__MAX,1.0,0.0,1.6890785988635475,12.31063461303711,12.821020889282227,15.054879188537598,18.260493659973143,21.931507110595703,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__MEAN,1.0,0.0,0.2876592499369098,7.02897727600882,7.2812073242352175,7.607767196208773,8.133207993678974,8.613072417179744,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__SUM,1.0,0.0,40.42771712914355,752.1005685329437,778.1553113520146,830.8199008777738,902.7798994243143,1033.5686900615692,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__Q90,1.0,0.0,0.5469991121573183,10.186570739746093,10.693715400695801,11.418408489227296,12.409628806114197,13.557762241363525,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__Q95,1.0,0.0,0.906149789076949,10.880829524993896,11.278439028263092,12.415466022491454,14.244740548133844,14.933144521713256,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__TOP3_MEAN,1.0,0.0,1.308961666336416,11.969388961791992,12.462552960713705,14.224252065022785,16.449365933736164,18.144344965616863,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__TOP5_MEAN,1.0,0.0,1.16702529420098,11.701203346252441,12.184582071304321,13.631112480163573,15.7054559135437,17.198156547546386,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__MAX,1.0,0.0,2.4247896692293764,10.959550857543945,12.903127479553223,15.252668380737305,20.276120090484618,26.499624252319336,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__MEAN,1.0,0.0,0.6045399854572109,6.873549175712298,7.4252423490201735,8.320777640623206,9.364400633959647,10.086756103917173,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__SUM,1.0,0.0,49.445179267759414,322.0099900960922,361.2055199801922,426.4397728443146,522.1874168038368,585.9237579107285,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__Q90,1.0,0.0,1.1445395436211472,9.181202697753907,10.400391173362731,11.98008198738098,14.096850900650024,16.259530639648435,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__Q95,1.0,0.0,1.4628827626895555,10.108648490905761,11.134659457206723,13.038275837898254,15.868421277999865,18.085649108886717,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__TOP3_MEAN,1.0,0.0,1.8886421009277636,10.769251187642416,12.201608053843179,14.148741881052654,18.098125171661376,21.948897043863933,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__TOP5_MEAN,1.0,0.0,1.6192801016094558,10.61571807861328,11.734521675109864,13.53277130126953,16.852618169784545,20.27054557800293,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__MAX,1.0,0.0,3.383329498981374,7.954565525054932,9.151086282730102,13.477858543395996,20.119202804565422,26.499624252319336,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__MEAN,1.0,0.0,1.2599902963243403,4.9171119928359985,5.866538390788166,7.563792896270751,9.97348523736,11.534325615219448,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__SUM,1.0,0.0,42.74961325145024,37.01354491710663,64.40847347378731,113.75598919391632,199.0569565355777,282.2785692214966,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__Q90,1.0,0.0,2.470357223075846,6.947188186645508,8.319650039672853,11.37982268333435,16.202499179840085,19.356772804260252,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__Q95,1.0,0.0,2.8068649932761143,7.413175272941588,8.708008704185486,12.272445058822631,18.080472941398618,22.76626529693603,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__TOP3_MEAN,1.0,0.0,2.8199733599475962,7.047314008076985,8.533034594853719,12.078011512756348,17.570957867304482,21.948897043863933,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__TOP5_MEAN,1.0,0.0,2.5547708567706273,6.306362533569336,7.941177077293396,11.085283470153808,16.46659443855285,20.089895248413086,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__MAX,1.0,0.0,1.7287106349689088,7.0265727043151855,9.058162641525268,11.260902881622314,14.45947527885437,16.621301651000977,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__MEAN,1.0,0.0,0.9707139822143844,4.751679327752855,5.520603283908632,6.897150981305826,8.58569322347641,10.125604450702667,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__SUM,1.0,0.0,14.989459247648595,35.450716972351074,47.267351692914964,65.0863162279129,89.96661683320997,202.51208901405334,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__Q90,1.0,0.0,1.4656566088178231,6.924160385131836,8.155974922180176,9.977137184143066,13.031879415512083,15.53809814453125,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__Q95,1.0,0.0,1.5196063740454362,6.975366544723511,8.663312282562256,10.682159638404844,13.669963839054104,15.938368225097657,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__TOP3_MEAN,1.0,0.0,1.4646875748244332,6.696657021840413,8.012583017349243,10.039933681488037,12.746978664398192,15.246015548706055,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__TOP5_MEAN,1.0,0.0,1.3823649161104858,5.998382568359375,7.138207926750184,9.125970554351806,11.526718759536744,14.763031959533691,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__MAX,1.0,0.0,1.8185057667346052,15.970548629760742,17.0881404876709,18.981789588928223,22.610341548919678,29.083980560302734,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__MEAN,1.0,0.0,0.24912213776716308,8.392399473156472,8.794976039069782,9.194999428061006,9.604941949048111,9.899787739567135,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__SUM,1.0,0.0,69.14444217490862,1921.8594793528318,2015.7317140430212,2129.8190841674805,2250.2727153360843,2302.5012315511703,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__Q90,1.0,0.0,0.4856266505456646,12.280566883087157,12.747544889450074,13.512797641754153,14.31566722869873,14.693633651733398,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__Q95,1.0,0.0,0.5927573648241348,13.54121522903442,13.980847332477568,14.86144332885742,15.885637125968932,16.490541648864745,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__TOP3_MEAN,1.0,0.0,1.2696356470479093,15.687584241231283,16.59888324737549,18.306457201639812,20.635469182332354,25.169496536254883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__TOP5_MEAN,1.0,0.0,1.077193003026158,15.406088638305665,16.205128498077393,17.776434326171874,19.54077880859375,23.51014099121094,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__MAX,1.0,0.0,1.9450251625768822,15.370676040649414,16.161377143859863,18.611921310424805,22.55711212158203,29.083980560302734,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__MEAN,1.0,0.0,0.3437758281557629,8.168304565866462,8.784952915699126,9.336389827113303,9.916149511664617,10.1877174481513,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__SUM,1.0,0.0,55.48325221349839,996.5331570357084,1060.6371472716332,1142.217165440321,1241.5845312356946,1338.937290251255,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__Q90,1.0,0.0,0.650474348223558,12.324357032775879,12.93653699874878,13.973978567123414,15.012247943878174,16.269141006469727,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__Q95,1.0,0.0,0.8475032808386975,13.360038375854492,14.27385436296463,15.390069746971125,16.875161328315727,18.635169506072998,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__TOP3_MEAN,1.0,0.0,1.392595019784532,15.18329652150472,15.813130807876586,17.92960294087728,20.534371217091877,25.169496536254883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__TOP5_MEAN,1.0,0.0,1.1808925589452492,14.990184593200684,15.511999731063844,17.34530143737793,19.366388816833496,23.51014099121094,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__MAX,1.0,0.0,1.7389897628301259,13.696680068969727,14.843170261383056,17.465785026550293,20.307332515716553,25.13642120361328,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__MEAN,1.0,0.0,0.34239620404152277,8.353531629950911,8.550647610528957,8.96604114528468,9.650852443212038,10.03319143707102,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__SUM,1.0,0.0,47.232599352468284,893.9953389167786,919.7077148079873,975.9481991529465,1061.1128295719623,1197.0725512504578,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__Q90,1.0,0.0,0.7209977581901464,11.469458389282227,11.898975191116334,12.881835842132569,14.189334206581115,14.843428802490237,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__Q95,1.0,0.0,0.8728909854606729,12.242846870422362,12.768484709262848,14.04205751419067,15.481603751182554,17.702694320678706,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__TOP3_MEAN,1.0,0.0,1.296447490415823,13.508941014607748,14.493924156824747,16.301073710123696,18.570383405685423,21.117950439453125,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__TOP5_MEAN,1.0,0.0,1.1231413934845942,13.328343772888184,14.103099336624146,15.618372058868408,17.534395275115966,20.30776596069336,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__MAX,1.0,0.0,2.527943411333649,13.120513916015625,14.6011962890625,17.3819580078125,22.600290107727048,29.083980560302734,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__MEAN,1.0,0.0,0.6650981103129049,7.7268883462222115,8.719742255487205,9.708050414887389,10.774563188858277,12.008625252205029,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__SUM,1.0,0.0,57.529348611913164,385.67523407936096,419.8689272522926,499.30031085014343,612.9433261036872,686.52940762043,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__Q90,1.0,0.0,1.2935557900232522,10.154530906677246,11.904281387329101,13.672726011276245,15.956974434852599,19.201105880737302,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__Q95,1.0,0.0,1.592140376710475,11.557705402374268,12.800410230159759,14.81580464839935,18.097407593727105,21.300982284545896,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__TOP3_MEAN,1.0,0.0,1.9811571245928588,12.468667348225912,13.976692660649618,16.10186767578125,20.38518085479736,25.169496536254883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__TOP5_MEAN,1.0,0.0,1.7338140331374454,12.019749450683594,13.456665439605713,15.405677318572998,18.965554103851314,23.51014099121094,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__MAX,1.0,0.0,3.490792756401522,8.406286239624023,10.909894704818726,15.314123630523682,22.505182647705073,29.083980560302734,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__MEAN,1.0,0.0,1.360928220114382,5.990397036075592,7.0993208049831535,8.949125062260363,11.61986055612564,14.050664995027626,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__SUM,1.0,0.0,49.44224508722148,46.18383073806763,75.964858430624,134.45850133895874,232.86150758266447,329.90530252456665,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__Q90,1.0,0.0,2.6191881798202012,7.929588890075683,9.808442907333374,13.24720573425293,18.556866798400865,22.13620071411133,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__Q95,1.0,0.0,2.8728014392056807,8.157839846611022,10.447774083614348,14.295339250564574,19.761225919723508,24.049149513244625,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__TOP3_MEAN,1.0,0.0,2.9649683565468625,8.021883646647135,10.078543949127198,13.974716981252033,19.979242801666253,25.169496536254883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__TOP5_MEAN,1.0,0.0,2.6890433730337246,7.640167999267578,9.343022861480714,12.86299409866333,18.204904460906977,23.51014099121094,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__MAX,1.0,0.0,2.129628968918452,8.614185333251953,9.8772367477417,12.402939796447754,16.6197241783142,19.893421173095703,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__MEAN,1.0,0.0,1.1374367579932891,5.409680664539337,6.646154019567701,8.2188544538286,10.214840224174537,12.169127980868021,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__SUM,1.0,0.0,17.591300857490577,43.2774453163147,57.909019947052,75.78550088405609,105.56658692359925,229.49098086357117,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q90,1.0,0.0,1.6978029431142108,8.1241455078125,9.118390827178956,11.653383255004883,14.845367717742915,16.522297668457032,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q95,1.0,0.0,1.8346410205882295,8.454238891601562,9.673928556442261,12.095038080215453,15.567979657649987,17.948122024536133,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP3_MEAN,1.0,0.0,1.7329018292383487,7.773192882537842,9.028742702802022,11.467560768127441,14.602336470286048,17.147401173909504,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP5_MEAN,1.0,0.0,1.6038708384212372,7.00742130279541,8.199354410171509,10.540513134002687,13.29232706069946,16.218530082702635,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MAX,1.0,0.0,2.137060500174825,25.75787353515625,27.26995258331299,30.42739200592041,34.164996719360346,39.62123489379883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MEAN,1.0,0.0,0.38648329274574883,15.289007401362257,15.826672594452745,16.437727605402287,17.023244035697576,17.745473322661027,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__SUM,1.0,0.0,115.88885867681256,3501.182694911957,3621.138415813446,3811.5666489601135,3998.729278111458,4094.9235010147095,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q90,1.0,0.0,0.6915075795743048,20.019664764404297,20.924031715393067,22.111234283447267,23.21232343673706,23.866282081604005,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q95,1.0,0.0,0.8478343771211622,21.730814456939694,22.568714208602902,23.763837337493896,25.30581943035125,26.707477760314937,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP3_MEAN,1.0,0.0,1.638069128244846,25.349609375,26.49284855524699,28.969943364461265,32.11238950093587,36.6857795715332,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP5_MEAN,1.0,0.0,1.4619680965649644,24.990764236450197,25.89953193664551,28.03516731262207,30.553278865814207,34.26543426513672,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MAX,1.0,0.0,2.1058214372499817,25.191343307495117,26.881000423431395,29.94417953491211,33.76355533599853,39.62123489379883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MEAN,1.0,0.0,0.49724467183306764,15.336905895233155,15.850119473879328,16.63044308482341,17.49247786212295,17.990619339048862,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__SUM,1.0,0.0,92.16146873854207,1819.7846236228943,1901.781672167778,2043.6199252605438,2197.153197288513,2353.169153690338,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q90,1.0,0.0,0.8430168947079043,20.19629249572754,21.191998615264893,22.713013553619383,24.090684328079224,24.955964851379395,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q95,1.0,0.0,1.1369942501372179,22.092825698852533,22.85934338569641,24.281026983261103,26.8094603395462,28.536499500274658,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP3_MEAN,1.0,0.0,1.6302452201474247,25.009707768758137,26.080012385050455,28.51316197713216,31.396860313415523,36.6857795715332,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP5_MEAN,1.0,0.0,1.4634125111283305,24.39466781616211,25.388530311584475,27.277650833129883,30.220438232421866,34.26543426513672,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MAX,1.0,0.0,3.024493351182124,22.280597686767578,23.569403743743898,26.844892501831055,33.165632820129396,34.8577880859375,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MEAN,1.0,0.0,0.5021924273029565,14.873811368589047,15.370388637341515,16.19146353447879,17.026715062220756,17.714585728115505,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__SUM,1.0,0.0,74.64321750654764,1606.3716278076172,1653.3064754009247,1759.0149111747742,1886.0957564115524,2073.05979681015,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q90,1.0,0.0,1.0768240469551131,18.67072582244873,19.41222848892212,20.779260063171385,22.988534898757937,23.94140396118164,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q95,1.0,0.0,1.3041353709729984,20.145916748046876,20.852411165237424,22.492036342620846,24.836689844131467,26.363178348541258,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP3_MEAN,1.0,0.0,2.1148484480080905,21.99961280822754,22.955335076649984,25.59903049468994,29.614226881663004,31.0330073038737,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP5_MEAN,1.0,0.0,1.790971277557249,21.722961807250975,22.454070854187012,24.775854682922365,28.079816703796386,29.035364151000977,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MAX,1.0,0.0,3.0959918915321634,22.45819091796875,23.737569713592528,26.857135772705078,33.659894943237305,39.62123489379883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MEAN,1.0,0.0,0.981616624172382,14.977687178917652,16.04939079814487,17.475164183330737,19.082046233363204,20.320640664351615,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__SUM,1.0,0.0,101.00883989375006,691.2948751449585,759.0334322690964,904.5306994915009,1105.6077926874161,1170.0746793746948,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q90,1.0,0.0,1.7541979209447802,19.10815315246582,20.555834541320802,22.70895919799805,26.27591690063475,31.071982192993165,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q95,1.0,0.0,2.164898641884566,19.885725402832026,21.373222627639766,24.21137475967407,28.23870897293089,33.75404434204101,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP3_MEAN,1.0,0.0,2.58602431055284,21.103936513264973,22.820744546254474,25.60610230763753,31.38419589996337,36.6857795715332,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP5_MEAN,1.0,0.0,2.3234103450774026,20.572041320800782,22.187577037811277,24.808230590820315,29.719290542602536,34.26543426513672,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MAX,1.0,0.0,4.283694388250591,17.02802085876465,18.937421703338625,24.042277336120605,33.508467483520505,39.62123489379883,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MEAN,1.0,0.0,1.977116283549123,12.286653931935628,13.959193783456628,16.821513596703024,20.45057618163501,23.355841512265414,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__SUM,1.0,0.0,84.72530756906829,100.05999660491943,148.18202481269836,255.2967553138733,412.9046784877777,607.5695972442627,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q90,1.0,0.0,3.2824814714718835,15.941191673278809,17.782118196487428,21.88020133972168,28.63797134399414,34.29957504272461,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q95,1.0,0.0,3.586394844174379,17.014887809753418,18.447090044021607,22.81916027069092,30.462672605514523,37.434745025634754,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP3_MEAN,1.0,0.0,3.7263179951359326,16.492111206054688,18.11105610529582,22.672349294026695,30.142807324727368,36.6857795715332,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP5_MEAN,1.0,0.0,3.4516867439080485,15.490333366394044,17.32545899391174,21.623401260375978,28.423961429595945,34.26543426513672,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MAX,1.0,0.0,2.5233054995037154,16.10103416442871,18.765070343017577,21.890596389770508,26.91707887649536,30.619544982910156,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MEAN,1.0,0.0,1.6282320916367505,12.234438790215385,13.592580335140228,15.874881585439045,19.071256356769137,21.09950490431352,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__SUM,1.0,0.0,28.770518677364176,90.1514482498169,118.33952934741974,147.81751227378845,198.52653644084927,399.1013889312744,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q90,1.0,0.0,2.090850931948935,15.234619903564454,17.638336238861083,20.287645721435545,24.21090044021606,28.7762508392334,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q95,1.0,0.0,2.2018173630568447,16.009524488449095,18.23562545776367,21.028634023666385,25.437515397071834,29.084217071533203,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP3_MEAN,1.0,0.0,2.113534706624298,15.335726420084635,17.570898580551148,20.110841115315758,24.106890392303466,28.94195493062337,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP5_MEAN,1.0,0.0,2.048771162004454,14.589999198913574,16.315162744522095,18.967959880828857,22.915508899688717,26.88563232421875,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MAX,1.0,0.0,1.3973062172876667,6.211387634277344,7.664483761787414,9.859793663024902,11.953600645065306,14.77029800415039,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MEAN,1.0,0.0,0.10162300444314515,2.5945793643593786,2.699035053891498,2.863444206956846,3.012285035125978,3.1143727126133336,False
HSP_MIY_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__SUM,1.0,0.0,27.86077831029152,590.0594105347991,618.3505505446344,662.7278911257163,707.346306679584,733.4366993904114,False
