experiment_code,experiment_id,family,representation,topology,annotation,notes,cv_primary_mae,cv_shadow_mae,cv_mean_mae,public_mae,private_mae,test_overall_mae,abs_PS,abs_pub_priv,is_factorial_200,is_surfaceish,provenance,candidate_class,cv_pct,test_pct
EXP-H208,TRF_HIC_ABLANG2_PAIRED_BASE_B2_MEAN_V3,TRANSFORMER,ablang2_paired,REG-SEP,BASE,factorial external diagnosis,0.5391948005770459,0.5244184631536036,0.5318066318653247,0.4727472608589832,0.4672727053606952,0.47000998310983927,0.0147763374234423,0.005474555498288014,True,False,prospective_factorial,other,0.6135693215339233,0.27728613569321536
EXP-H281,TRF_HIC_ESMC600M_IMGT_A_MEAN_V3,TRANSFORMER,esmc600m,SEP,IMGT,factorial external diagnosis,0.5407641418362841,0.5270003339508433,0.5338822378935637,0.4964880410653575,0.45791258126718015,0.4772003111662688,0.0137638078854407,0.038575459798177336,True,False,prospective_factorial,other,0.6548672566371682,0.4277286135693215
EXP-H196,TRF_HIC_ABLANG1_BASE_D_MEAN_V3,TRANSFORMER,ablang1,FUSE,BASE,factorial external diagnosis,0.5169349612954223,0.5220814489670742,0.5195082051312483,0.46511165336326293,0.4791594307039991,0.472135542033631,0.0051464876716519,0.014047777340736145,True,False,prospective_factorial,other,0.39233038348082594,0.31268436578171094
EXP-H167,TRF_HIC_ABLINGUA_FULL_B1_MEAN_V3,TRANSFORMER,ablingua,JOINT,FULL,factorial external diagnosis,0.4957099548622414,0.5264911660559384,0.5111005604590899,0.43169738147876874,0.4793714216255845,0.4555344015521765,0.0307812111936969,0.047674040146815755,True,False,prospective_factorial,other,0.27728613569321536,0.12684365781710916
EXP-H227,TRF_HIC_ABLANG2_UNPAIRED_FULL_B1_MEAN_V3,TRANSFORMER,ablang2_unpaired,JOINT,FULL,factorial external diagnosis,0.5756020796975971,0.5168238619109731,0.5462129708042851,0.43894744194878477,0.48449022410828385,0.46171883302853434,0.058778217786624,0.045542782159499084,True,False,prospective_factorial,other,0.8790560471976401,0.16519174041297935
EXP-H171,TRF_HIC_ABLINGUA_FULL_B2_MEAN_V3,TRANSFORMER,ablingua,REG-SEP,FULL,factorial external diagnosis,0.5105600825651193,0.515688340363679,0.5131242114643992,0.44624829318199627,0.4802136191850827,0.4632309561835395,0.0051282577985597,0.03396532600308644,True,False,prospective_factorial,other,0.29793510324483774,0.17699115044247787
EXP-H189,TRF_HIC_ABLANG1_IMGT_B2_MEAN_V3,TRANSFORMER,ablang1,REG-SEP,IMGT,factorial external diagnosis,0.5127581640172888,0.5587784591486425,0.5357683115829657,0.4807554913744513,0.4843958075252579,0.48257564944985454,0.0460202951313537,0.0036403161508066217,True,False,prospective_factorial,other,0.7050147492625368,0.5929203539823009
EXP-H235,TRF_HIC_ABLANG2_UNPAIRED_FULL_C_MEAN_V3,TRANSFORMER,ablang2_unpaired,XREG,FULL,factorial external diagnosis,0.5391901951071656,0.5323717358907063,0.535780965498936,0.48813676349027657,0.49629745219666277,0.4922171078434696,0.0068184592164592,0.008160688706386199,True,False,prospective_factorial,other,0.7138643067846607,0.7846607669616519
EXP-H309,TRF_HIC_CURRAB_UNPAIRED_IMGT_B2_MEAN_V3,TRANSFORMER,currab_unpaired,REG-SEP,IMGT,factorial external diagnosis,0.5431489482926734,0.5249557908140583,0.5340523695533659,0.48368981462643473,0.5084845569751879,0.49608718580081124,0.018193157478615,0.024794742348753174,True,False,prospective_factorial,other,0.6607669616519174,0.8495575221238938
EXP-H299,TRF_HIC_ESMC600M_FULL_D_MEAN_V3,TRANSFORMER,esmc600m,FUSE,FULL,factorial external diagnosis,0.5277718114970643,0.5341677557391884,0.5309697836181264,0.49669214262785716,0.48157598688573006,0.4891340647567937,0.006395944242124,0.015116155742127102,True,False,prospective_factorial,other,0.5899705014749262,0.7286135693215339
EXP-H197,TRF_HIC_ABLANG1_IMGT_D_MEAN_V3,TRANSFORMER,ablang1,FUSE,IMGT,factorial external diagnosis,0.5278134214142222,0.5450956621523256,0.5364545417832739,0.49078127882215694,0.48964952313458504,0.490215400978371,0.0172822407381034,0.0011317556875719004,True,False,prospective_factorial,other,0.7404129793510325,0.7581120943952803
EXP-H184,TRF_HIC_ABLANG1_BASE_B1_MEAN_V3,TRANSFORMER,ablang1,JOINT,BASE,factorial external diagnosis,0.534950596044093,0.5263368580194168,0.5306437270317549,0.47391906191978916,0.4757817053147303,0.4748503836172598,0.0086137380246762,0.0018626433949411325,True,False,prospective_factorial,other,0.5870206489675516,0.3834808259587021
EXP-H302,TRF_HIC_CURRAB_UNPAIRED_REGION_A_MEAN_V3,TRANSFORMER,currab_unpaired,SEP,REGION,factorial external diagnosis,0.5494019340703516,0.5475352961693281,0.5484686151198399,0.4840056907747998,0.4948068052692177,0.4894062480220087,0.0018666379010235,0.010801114494417896,True,False,prospective_factorial,other,0.9026548672566371,0.7345132743362832
EXP-H157,TRF_HIC_SCRATCH_IMGT_D_MEAN_V3,TRANSFORMER,scratch,FUSE,IMGT,factorial external diagnosis,0.5809086823640046,0.4639675837387274,0.522438133051366,0.46428249867757143,0.5325361486364293,0.4984093236570003,0.1169410986252772,0.06825364995885785,True,False,prospective_factorial,other,0.4365781710914454,0.8702064896755162
EXP-H169,TRF_HIC_ABLINGUA_IMGT_B2_MEAN_V3,TRANSFORMER,ablingua,REG-SEP,IMGT,factorial external diagnosis,0.5057664694609466,0.5102845644067835,0.508025516933865,0.4454450207933967,0.48874952386926696,0.4670972723313318,0.0045180949458368,0.04330450307587025,True,False,prospective_factorial,other,0.22418879056047197,0.22713864306784662
EXP-H147,TRF_HIC_SCRATCH_FULL_B1_MEAN_V3,TRANSFORMER,scratch,JOINT,FULL,factorial external diagnosis,0.5402813211605872,0.4953774989563742,0.5178294100584807,0.4840779683619371,0.47421190935299706,0.4791449388574671,0.044903822204213,0.009866059008940053,True,False,prospective_factorial,other,0.35398230088495575,0.49557522123893805
EXP-H280,TRF_HIC_ESMC600M_BASE_A_MEAN_V3,TRANSFORMER,esmc600m,SEP,BASE,factorial external diagnosis,0.5085030664043663,0.5029339277479384,0.5057184970761524,0.46561444685194237,0.4794230357040593,0.47251874127800086,0.0055691386564278,0.013808588852116943,True,False,prospective_factorial,other,0.1976401179941003,0.3274336283185841
EXP-H179,TRF_HIC_ABLINGUA_FULL_D_MEAN_V3,TRANSFORMER,ablingua,FUSE,FULL,factorial external diagnosis,0.5114295395274221,0.5337883479271406,0.5226089437272814,0.45213376513822584,0.49587946159456964,0.47400661336639777,0.0223588083997184,0.0437456964563438,True,False,prospective_factorial,other,0.4424778761061947,0.36578171091445427
EXP-H238,TRF_HIC_ABLANG2_UNPAIRED_REGION_D_MEAN_V3,TRANSFORMER,ablang2_unpaired,FUSE,REGION,factorial external diagnosis,0.5723382484059275,0.5123497516019845,0.542344000003956,0.48120285429777904,0.4708532465240101,0.4760280504108946,0.059988496803943,0.01034960777376892,True,False,prospective_factorial,other,0.8259587020648967,0.39823008849557523
EXP-H151,TRF_HIC_SCRATCH_FULL_B2_MEAN_V3,TRANSFORMER,scratch,REG-SEP,FULL,factorial external diagnosis,0.5058173498459804,0.5132608286539714,0.5095390892499758,0.485915496920362,0.49199664052327474,0.4889560687218184,0.007443478807991,0.006081143602912731,True,False,prospective_factorial,other,0.24188790560471976,0.7227138643067846
EXP-H320,TRF_HIC_CURRAB_PAIRED_BASE_A_MEAN_V3,TRANSFORMER,currab_paired,SEP,BASE,factorial external diagnosis,0.5392724983780472,0.546208156114743,0.5427403272463951,0.4703924229939779,0.4651577106051974,0.46777506679958764,0.0069356577366957,0.0052347123887804825,True,False,prospective_factorial,other,0.8348082595870207,0.2448377581120944
EXP-H243,TRF_HIC_ESM1B_FULL_A_MEAN_V3,TRANSFORMER,esm1b,SEP,FULL,factorial external diagnosis,0.6115623577259205,0.5318497153388129,0.5717060365323667,0.5028980818383486,0.45830201721191405,0.48060004952513136,0.0797126423871076,0.04459606462643456,True,False,prospective_factorial,other,0.9911504424778761,0.5368731563421829
EXP-H252,TRF_HIC_ESM1B_BASE_C_MEAN_V3,TRANSFORMER,esm1b,XREG,BASE,factorial external diagnosis,0.5449688607675057,0.4970252839076666,0.5209970723375862,0.49259405291521996,0.4714706727016119,0.482032362808416,0.047943576859839,0.021123380213608045,True,False,prospective_factorial,other,0.41887905604719766,0.5752212389380531
EXP-H335,TRF_HIC_CURRAB_PAIRED_FULL_C_MEAN_V3,TRANSFORMER,currab_paired,XREG,FULL,factorial external diagnosis,0.5553968772888184,0.5234509616898901,0.5394239194893542,0.4525538026786144,0.4637296187789351,0.45814171072877474,0.0319459155989282,0.011175816100320701,True,False,prospective_factorial,C_test_specialist,0.7846607669616519,0.14454277286135694
EXP-H181,TRF_HIC_ABLANG1_IMGT_A_MEAN_V3,TRANSFORMER,ablang1,SEP,IMGT,factorial external diagnosis,0.5383313941013665,0.5374237620977708,0.5378775780995686,0.47916953578996063,0.4863070301950714,0.48273828299251603,0.0009076320035957,0.007137494405110745,True,False,prospective_factorial,other,0.7551622418879056,0.5988200589970502
EXP-H278,TRF_HIC_ESM2_REGION_D_MEAN_V3,TRANSFORMER,esm2,FUSE,REGION,factorial external diagnosis,0.5268792744860238,0.5436716906229655,0.5352754825544946,0.4909330480128159,0.4733794740276571,0.4821562610202365,0.0167924161369417,0.017553573985158777,True,False,prospective_factorial,other,0.696165191740413,0.5811209439528023
EXP-H338,TRF_HIC_CURRAB_PAIRED_REGION_D_MEAN_V3,TRANSFORMER,currab_paired,FUSE,REGION,factorial external diagnosis,0.5576788630544404,0.5238836573848018,0.5407812602196211,0.4680597686767575,0.47206226179334854,0.47006101523505306,0.0337952056696385,0.0040024931165910105,True,False,prospective_factorial,other,0.8082595870206489,0.2831858407079646
EXP-H186,TRF_HIC_ABLANG1_REGION_B1_MEAN_V3,TRANSFORMER,ablang1,JOINT,REGION,factorial external diagnosis,0.5366114169933177,0.5323492741525908,0.5344803455729543,0.4696052040759428,0.47061321541115086,0.4701092097435468,0.0042621428407269,0.0010080113352080589,True,False,prospective_factorial,other,0.6696165191740413,0.2861356932153392
EXP-H312,TRF_HIC_CURRAB_UNPAIRED_BASE_C_MEAN_V3,TRANSFORMER,currab_unpaired,XREG,BASE,factorial external diagnosis,0.5452285058763292,0.5470198374618719,0.5461241716691005,0.4773336311622902,0.4824476038614909,0.4798906175118906,0.0017913315855426,0.005113972699200664,True,False,prospective_factorial,other,0.8761061946902655,0.5162241887905604
EXP-H251,TRF_HIC_ESM1B_FULL_B2_MEAN_V3,TRANSFORMER,esm1b,REG-SEP,FULL,factorial external diagnosis,0.5160155634467984,0.523906265164599,0.5199609143056987,0.4723542521912372,0.474992542879081,0.47367339753515914,0.0078907017178005,0.0026382906878437695,True,False,prospective_factorial,other,0.3952802359882006,0.3480825958702065
EXP-H211,TRF_HIC_ABLANG2_PAIRED_FULL_B2_MEAN_V3,TRANSFORMER,ablang2_paired,REG-SEP,FULL,factorial external diagnosis,0.548681236785135,0.5576900765218852,0.55318565665351,0.49690635163107044,0.4748921341130761,0.4858992428720733,0.0090088397367501,0.022014217517994317,True,False,prospective_factorial,other,0.943952802359882,0.6784660766961652
EXP-H199,TRF_HIC_ABLANG1_FULL_D_MEAN_V3,TRANSFORMER,ablang1,FUSE,FULL,factorial external diagnosis,0.5322687318119002,0.5146406614986467,0.5234546966552734,0.47028100830831643,0.48381375866171766,0.4770473834850171,0.0176280703132534,0.013532750353401235,True,False,prospective_factorial,other,0.45132743362831856,0.4218289085545723
EXP-H244,TRF_HIC_ESM1B_BASE_B1_MEAN_V3,TRANSFORMER,esm1b,JOINT,BASE,factorial external diagnosis,0.5419995837741427,0.5085571312139064,0.5252783574940245,0.4608922935768409,0.4599925333658854,0.4604424134713631,0.0334424525602362,0.0008997602109555025,True,False,prospective_factorial,other,0.48672566371681414,0.15339233038348082
EXP-H273,TRF_HIC_ESM2_IMGT_C_MEAN_V3,TRANSFORMER,esm2,XREG,IMGT,factorial external diagnosis,0.5608585975552782,0.5483976351891034,0.5546281163721909,0.485238201753593,0.47830714096257715,0.481772671358085,0.0124609623661747,0.006931060791015853,True,False,prospective_factorial,other,0.9469026548672567,0.5663716814159292
EXP-H242,TRF_HIC_ESM1B_REGION_A_MEAN_V3,TRANSFORMER,esm1b,SEP,REGION,factorial external diagnosis,0.5414800641566146,0.526144785610246,0.5338124248834304,0.4967101290667501,0.46848600458215783,0.482598066824454,0.0153352785463686,0.028224124484592272,True,False,prospective_factorial,other,0.6489675516224189,0.5958702064896755
EXP-H149,TRF_HIC_SCRATCH_IMGT_B2_MEAN_V3,TRANSFORMER,scratch,REG-SEP,IMGT,factorial external diagnosis,0.5686125606018819,0.5109471323931658,0.5397798464975239,0.5031760719205125,0.518936929490831,0.5110565007056717,0.0576654282087161,0.01576085757031853,True,False,prospective_factorial,other,0.7964601769911505,0.9174041297935103
EXP-H221,TRF_HIC_ABLANG2_UNPAIRED_IMGT_A_MEAN_V3,TRANSFORMER,ablang2_unpaired,SEP,IMGT,factorial external diagnosis,0.5644592366630647,0.5390553616653254,0.551757299164195,0.4938627853393554,0.488750709062741,0.49130674720104817,0.0254038749977393,0.005112076276614419,True,False,prospective_factorial,other,0.9410029498525073,0.7699115044247787
EXP-H191,TRF_HIC_ABLANG1_FULL_B2_MEAN_V3,TRANSFORMER,ablang1,REG-SEP,FULL,factorial external diagnosis,0.5521801866131064,0.5215987821037387,0.5368894843584225,0.4753678415557484,0.47399808285560124,0.47468296220567474,0.0305814045093677,0.0013697587001471612,True,False,prospective_factorial,other,0.7433628318584071,0.3775811209439528
EXP-H215,TRF_HIC_ABLANG2_PAIRED_FULL_C_MEAN_V3,TRANSFORMER,ablang2_paired,XREG,FULL,factorial external diagnosis,0.5523795309184509,0.5115807088216147,0.5319801198700328,0.4846149271270376,0.4686853537853852,0.4766501404562113,0.0407988220968362,0.015929573341652403,True,False,prospective_factorial,other,0.616519174041298,0.41002949852507375
EXP-H293,TRF_HIC_ESMC600M_IMGT_C_MEAN_V3,TRANSFORMER,esmc600m,XREG,IMGT,factorial external diagnosis,0.5452279490718136,0.4951655538582508,0.5201967514650322,0.4935153938576028,0.47784450625195907,0.48567995005478093,0.0500623952135628,0.015670887605643724,True,False,prospective_factorial,other,0.40117994100294985,0.672566371681416
EXP-H168,TRF_HIC_ABLINGUA_BASE_B2_MEAN_V3,TRANSFORMER,ablingua,REG-SEP,BASE,factorial external diagnosis,0.511186703764362,0.5608692050039032,0.5360279543841326,0.4679777056847087,0.5056713337839387,0.4868245197343237,0.0496825012395412,0.03769362809922999,True,False,prospective_factorial,other,0.7256637168141593,0.696165191740413
EXP-H339,TRF_HIC_CURRAB_PAIRED_FULL_D_MEAN_V3,TRANSFORMER,currab_paired,FUSE,FULL,factorial external diagnosis,0.5532087911911951,0.5366126427827058,0.5449107169869505,0.4800066325811691,0.4776403840618369,0.478823508321503,0.0165961484084893,0.0023662485193322036,True,False,prospective_factorial,other,0.8672566371681416,0.4778761061946903
EXP-H241,TRF_HIC_ESM1B_IMGT_A_MEAN_V3,TRANSFORMER,esm1b,SEP,IMGT,factorial external diagnosis,0.5382423231336806,0.5186970102286633,0.5284696666811719,0.5047495302741908,0.4507085786042391,0.4777290544392151,0.0195453129050172,0.05404095166995171,True,False,prospective_factorial,other,0.5545722713864307,0.43952802359882004
EXP-H298,TRF_HIC_ESMC600M_REGION_D_MEAN_V3,TRANSFORMER,esmc600m,FUSE,REGION,factorial external diagnosis,0.5149090677897136,0.4956768525676963,0.505292960178705,0.4793507624496649,0.4776757033548236,0.47851323290224423,0.0192322152220172,0.0016750590948412802,True,False,prospective_factorial,other,0.19174041297935104,0.4690265486725664
EXP-H225,TRF_HIC_ABLANG2_UNPAIRED_IMGT_B1_MEAN_V3,TRANSFORMER,ablang2_unpaired,JOINT,IMGT,factorial external diagnosis,0.5828538475978522,0.5369662727544336,0.5599100601761429,0.4725614627791038,0.46116661326090497,0.4668640380200044,0.0458875748434185,0.011394849518198857,True,False,prospective_factorial,other,0.9705014749262537,0.22418879056047197
EXP-H176,TRF_HIC_ABLINGUA_BASE_D_MEAN_V3,TRANSFORMER,ablingua,FUSE,BASE,factorial external diagnosis,0.5229688792287568,0.5182059738253371,0.5205874265270469,0.4869602153448413,0.5140529499760379,0.5005065826604396,0.0047629054034197,0.027092734631196602,True,False,prospective_factorial,other,0.41002949852507375,0.887905604719764
EXP-H296,TRF_HIC_ESMC600M_BASE_D_MEAN_V3,TRANSFORMER,esmc600m,FUSE,BASE,factorial external diagnosis,0.5195770681404773,0.5022642480826672,0.5109206581115723,0.46889149079499426,0.4967340524932483,0.48281277164412123,0.01731282005781,0.027842561698254054,True,False,prospective_factorial,other,0.2743362831858407,0.6047197640117994
EXP-H269,TRF_HIC_ESM2_IMGT_B2_MEAN_V3,TRANSFORMER,esm2,REG-SEP,IMGT,factorial external diagnosis,0.5219366237970046,0.5323866049213174,0.527161614359161,0.49340966024516547,0.4742184747766565,0.48381406751091094,0.0104499811243128,0.019191185468508953,True,False,prospective_factorial,other,0.5309734513274337,0.6342182890855457
EXP-H183,TRF_HIC_ABLANG1_FULL_A_MEAN_V3,TRANSFORMER,ablang1,SEP,FULL,factorial external diagnosis,0.5317623360716266,0.4993927925957573,0.515577564333692,0.466011897428536,0.4725739656613198,0.46929293154492796,0.0323695434758692,0.006562068232783824,True,False,prospective_factorial,other,0.3333333333333333,0.26843657817109146
EXP-H303,TRF_HIC_CURRAB_UNPAIRED_FULL_A_MEAN_V3,TRANSFORMER,currab_unpaired,SEP,FULL,factorial external diagnosis,0.5309265401392806,0.5346249941131215,0.532775767126201,0.5035891254566335,0.49627630181960114,0.4999327136381173,0.0036984539738408,0.00731282363703234,True,False,prospective_factorial,other,0.6253687315634219,0.8849557522123894
EXP-H330,TRF_HIC_CURRAB_PAIRED_REGION_B2_MEAN_V3,TRANSFORMER,currab_paired,REG-SEP,REGION,factorial external diagnosis,0.553733482690505,0.5164416820384837,0.5350875823644944,0.4885441058123553,0.4928718563126929,0.49070798106252417,0.0372918006520213,0.004327750500337624,True,False,prospective_factorial,other,0.6902654867256637,0.7669616519174042
EXP-H317,TRF_HIC_CURRAB_UNPAIRED_IMGT_D_MEAN_V3,TRANSFORMER,currab_unpaired,FUSE,IMGT,factorial external diagnosis,0.5360724776468159,0.5358909697826997,0.5359817237147577,0.4742483057092737,0.4893390113924756,0.48179365855087464,0.0001815078641161,0.015090705683201922,True,False,prospective_factorial,other,0.7227138643067846,0.5722713864306784
EXP-H292,TRF_HIC_ESMC600M_BASE_C_MEAN_V3,TRANSFORMER,esmc600m,XREG,BASE,factorial external diagnosis,0.5291257134896737,0.5061393689756041,0.5176325412326389,0.48024787667356894,0.4759496955400635,0.47809878610681616,0.0229863445140696,0.004298181133505441,True,False,prospective_factorial,other,0.3480825958702065,0.46017699115044247
EXP-H141,TRF_HIC_SCRATCH_IMGT_A_MEAN_V3,TRANSFORMER,scratch,SEP,IMGT,factorial external diagnosis,0.5215283630276905,0.5367483692404664,0.5291383661340785,0.49394348832118656,0.4849967262362257,0.4894701072787061,0.0152200062127759,0.008946762084960869,True,False,prospective_factorial,other,0.56047197640118,0.7374631268436578
EXP-H333,TRF_HIC_CURRAB_PAIRED_IMGT_C_MEAN_V3,TRANSFORMER,currab_paired,XREG,IMGT,factorial external diagnosis,0.5447292686274023,0.5493851425736039,0.5470572056005032,0.45798857945571686,0.4768208239520037,0.4674047017038603,0.0046558739462015,0.018832244496286843,True,False,prospective_factorial,other,0.8938053097345132,0.24188790560471976
EXP-H174,TRF_HIC_ABLINGUA_REGION_C_MEAN_V3,TRANSFORMER,ablingua,XREG,REGION,factorial external diagnosis,0.5165641108383369,0.5394567839540081,0.5280104473961724,0.4565057875079872,0.4954638037034023,0.47598479560569484,0.0228926731156712,0.03895801619541511,True,False,prospective_factorial,other,0.5457227138643068,0.3952802359882006
EXP-H284,TRF_HIC_ESMC600M_BASE_B1_MEAN_V3,TRANSFORMER,esmc600m,JOINT,BASE,factorial external diagnosis,0.5100776356826594,0.4978836711365499,0.5039806534096046,0.4487153075418355,0.48158199837767046,0.465148652959753,0.0121939645461094,0.03286669083583499,True,False,prospective_factorial,other,0.18289085545722714,0.20058997050147492
EXP-H279,TRF_HIC_ESM2_FULL_D_MEAN_V3,TRANSFORMER,esm2,FUSE,FULL,factorial external diagnosis,0.5343666479793595,0.4945154005921917,0.5144410242857755,0.4799232390603902,0.45799025349558153,0.4689567462779859,0.0398512473871678,0.02193298556480866,True,False,prospective_factorial,other,0.3185840707964602,0.26548672566371684
EXP-H250,TRF_HIC_ESM1B_REGION_B2_MEAN_V3,TRANSFORMER,esm1b,REG-SEP,REGION,factorial external diagnosis,0.5499930288526746,0.4924734054848,0.5212332171687373,0.5064834058785146,0.4841764190108687,0.4953299124446916,0.0575196233678746,0.022306986867645873,True,False,prospective_factorial,other,0.4247787610619469,0.8407079646017699
EXP-H236,TRF_HIC_ABLANG2_UNPAIRED_BASE_D_MEAN_V3,TRANSFORMER,ablang2_unpaired,FUSE,BASE,factorial external diagnosis,0.5591621814303928,0.5151136912122185,0.5371379363213056,0.4831007479443959,0.4841300241917738,0.48361538606808485,0.0440484902181742,0.0010292762473779193,True,False,prospective_factorial,other,0.7463126843657817,0.6312684365781711
EXP-H337,TRF_HIC_CURRAB_PAIRED_IMGT_D_MEAN_V3,TRANSFORMER,currab_paired,FUSE,IMGT,factorial external diagnosis,0.552333172739288,0.5176284440593956,0.5349808083993417,0.49032035300172383,0.4902379642062717,0.4902791586039978,0.0347047286798923,8.23887954521374e-05,True,False,prospective_factorial,other,0.6843657817109144,0.7610619469026548
EXP-H152,TRF_HIC_SCRATCH_BASE_C_MEAN_V3,TRANSFORMER,scratch,XREG,BASE,factorial external diagnosis,0.5132380687572338,0.4880602044941466,0.5006491366256902,0.505531531063127,0.48437707227542076,0.49495430166927384,0.0251778642630871,0.02115445878770622,True,False,prospective_factorial,other,0.15634218289085547,0.8348082595870207
EXP-H159,TRF_HIC_SCRATCH_FULL_D_MEAN_V3,TRANSFORMER,scratch,FUSE,FULL,factorial external diagnosis,0.5326002330544554,0.5194040828751928,0.5260021579648241,0.4788780634373797,0.4992513637778199,0.48906471360759984,0.0131961501792625,0.020373300340440215,True,False,prospective_factorial,other,0.504424778761062,0.7256637168141593
EXP-H194,TRF_HIC_ABLANG1_REGION_C_MEAN_V3,TRANSFORMER,ablang1,XREG,REGION,factorial external diagnosis,0.5240623869719329,0.5262439047731,0.5251531458725165,0.44548749269085175,0.4733769337218484,0.45943221320635,0.0021815178011671,0.027889441030996664,True,False,prospective_factorial,other,0.4808259587020649,0.1504424778761062
EXP-H258,TRF_HIC_ESM1B_REGION_D_MEAN_V3,TRANSFORMER,esm1b,FUSE,REGION,factorial external diagnosis,0.5118253545407896,0.5397959510426462,0.5258106527917179,0.48243284955436805,0.4695060501098633,0.4759694498321157,0.0279705965018566,0.012926799444504755,True,False,prospective_factorial,other,0.49852507374631266,0.39233038348082594
EXP-H289,TRF_HIC_ESMC600M_IMGT_B2_MEAN_V3,TRANSFORMER,esmc600m,REG-SEP,IMGT,factorial external diagnosis,0.6218417420092924,0.5433607448530785,0.5826012434311855,0.50234806041953,0.4661630826408479,0.4842555715301889,0.0784809971562139,0.03618497777868207,True,False,prospective_factorial,other,1.0,0.6430678466076696
EXP-H305,TRF_HIC_CURRAB_UNPAIRED_IMGT_B1_MEAN_V3,TRANSFORMER,currab_unpaired,JOINT,IMGT,factorial external diagnosis,0.530706546265402,0.5558719342078692,0.5432892402366356,0.4617888604623299,0.5024159765361267,0.48210241849922836,0.0251653879424671,0.040627116073796765,True,False,prospective_factorial,other,0.8466076696165191,0.5781710914454278
EXP-H329,TRF_HIC_CURRAB_PAIRED_IMGT_B2_MEAN_V3,TRANSFORMER,currab_paired,REG-SEP,IMGT,factorial external diagnosis,0.5327670353548026,0.5096154799284758,0.5211912576416392,0.478692569873951,0.4834421799271195,0.48106737490053514,0.0231515554263268,0.00474961005316854,True,False,prospective_factorial,other,0.4218289085545723,0.5575221238938053
EXP-H272,TRF_HIC_ESM2_BASE_C_MEAN_V3,TRANSFORMER,esm2,XREG,BASE,factorial external diagnosis,0.5297794487564652,0.5089019141020599,0.5193406814292625,0.4756622808009019,0.47182457902696406,0.4737434299139329,0.0208775346544053,0.0038377017739378294,True,False,prospective_factorial,other,0.3893805309734513,0.35103244837758113
EXP-H318,TRF_HIC_CURRAB_UNPAIRED_REGION_D_MEAN_V3,TRANSFORMER,currab_unpaired,FUSE,REGION,factorial external diagnosis,0.563364685482449,0.521653870759187,0.5425092781208181,0.49286175433500334,0.5067747002118898,0.49981822727344655,0.0417108147232619,0.013912945876886407,True,False,prospective_factorial,other,0.8289085545722714,0.8820058997050148
EXP-H172,TRF_HIC_ABLINGUA_BASE_C_MEAN_V3,TRANSFORMER,ablingua,XREG,BASE,factorial external diagnosis,0.5434048571645477,0.5720183887717164,0.557711622968132,0.463164242873957,0.4978679106912495,0.48051607678260333,0.0286135316071687,0.034703667817292505,True,False,prospective_factorial,other,0.9616519174041298,0.528023598820059
EXP-H282,TRF_HIC_ESMC600M_REGION_A_MEAN_V3,TRANSFORMER,esmc600m,SEP,REGION,factorial external diagnosis,0.5503181032722378,0.5038201536013757,0.5270691284368068,0.47207717245596403,0.48662931013696,0.479353241296462,0.0464979496708621,0.014552137680995947,True,False,prospective_factorial,other,0.528023598820059,0.5073746312684366
EXP-H180,TRF_HIC_ABLANG1_BASE_A_MEAN_V3,TRANSFORMER,ablang1,SEP,BASE,factorial external diagnosis,0.5429080351370352,0.5182106201737016,0.5305593276553684,0.45961515770429445,0.4636411724326052,0.4616281650684499,0.0246974149633336,0.004026014728310767,True,False,prospective_factorial,other,0.5811209439528023,0.1592920353982301
EXP-H288,TRF_HIC_ESMC600M_BASE_B2_MEAN_V3,TRANSFORMER,esmc600m,REG-SEP,BASE,factorial external diagnosis,0.5226612898273233,0.47814815153899,0.5004047206831567,0.47426573473141515,0.4836275152512538,0.47894662499133456,0.0445131382883332,0.009361780519838658,True,False,prospective_factorial,other,0.15339233038348082,0.48672566371681414
EXP-H332,TRF_HIC_CURRAB_PAIRED_BASE_C_MEAN_V3,TRANSFORMER,currab_paired,XREG,BASE,factorial external diagnosis,0.5409400112010815,0.5522775931652681,0.5466088021831748,0.49481123201346683,0.493946448903025,0.494378840458246,0.0113375819641866,0.0008647831104418024,True,False,prospective_factorial,other,0.8849557522123894,0.8230088495575221
EXP-H173,TRF_HIC_ABLINGUA_IMGT_C_MEAN_V3,TRANSFORMER,ablingua,XREG,IMGT,factorial external diagnosis,0.5203610460728775,0.4985195034639335,0.5094402747684055,0.45538909431740104,0.49911498025022877,0.4772520372838148,0.0218415426089439,0.043725885932827724,True,False,prospective_factorial,other,0.23893805309734514,0.4336283185840708
EXP-H162,TRF_HIC_ABLINGUA_REGION_A_MEAN_V3,TRANSFORMER,ablingua,SEP,REGION,factorial external diagnosis,0.4816310449294103,0.525369457197778,0.5035002510635941,0.46426304127257545,0.49929942839822655,0.481781234835401,0.0437384122683676,0.0350363871256511,True,False,prospective_factorial,other,0.17994100294985252,0.5693215339233039
EXP-H287,TRF_HIC_ESMC600M_FULL_B1_MEAN_V3,TRANSFORMER,esmc600m,JOINT,FULL,factorial external diagnosis,0.5106910920319734,0.5192475964581525,0.5149693442450629,0.4782733674225984,0.48365012962435505,0.4809617485234766,0.0085565044261791,0.005376762201756646,True,False,prospective_factorial,other,0.3274336283185841,0.5545722713864307
