id,generator,n_atoms,ref_E_per_atom,ref_F_rms,ref_F_q90,ref_F_max,extraction_status,CDR_ref_F_rms,HCDR3_ref_F_rms,interface_ref_F_rms,P1_dE_mean,P1_dE_median,P1_dE_sd,P1_dE_q10,P1_dE_q90,P1_dE_max,P1_dE_per_atom_mean,P1_Frms_mean,P1_Frms_q90,CDR_P1_dE_mean,P2_dE_mean,P2_dE_median,P2_dE_sd,P2_dE_q10,P2_dE_q90,P2_dE_max,P2_dE_per_atom_mean,P2_Frms_mean,P2_Frms_q90,P3_dE_mean,P3_dE_median,P3_dE_sd,P3_dE_q10,P3_dE_q90,P3_dE_max,P3_dE_per_atom_mean,P3_Frms_mean,P3_Frms_q90
ADI-47221,esmfold,3770.0,-0.1584185936722894,3.4246058464050293,4.27693510055542,28.59354591369629,SUCCESS,,,3.301952600479126,79.86572265625,80.0689697265625,3.0026290209597057,77.4761962890625,82.80801391601562,86.07135009765625,0.0211845418186339,4.039011746644974,4.078795909881592,,-0.1524810791015625,-0.4549560546875,0.9773288374759108,-1.042083740234375,1.2962158203125,1.35235595703125,-4.044590957601128e-05,3.4252097606658936,3.439405822753906,194.49983978271484,193.0717163085937,4.20387882086071,190.44830627441405,201.0698486328125,201.83987426757807,0.0515914694383859,4.872407555580139,4.919824504852295
ADI-47222,esmfold,3531.0,-0.1671804267669392,3.4137213230133057,4.225272178649902,26.97919273376465,SUCCESS,,,3.2541215419769287,77.94069862365723,78.451171875,5.817152080247653,70.96435546875,82.87896728515625,90.15774536132812,0.0220732649741311,4.0792790204286575,4.163067579269409,,0.129150390625,0.125579833984375,0.497575569611952,-0.2933776855468749,0.6391357421874999,0.952392578125,3.6576151408949306e-05,3.413313925266266,3.419712471961975,178.6678237915039,178.5594024658203,8.810161635769694,169.13729553222657,186.9984436035156,198.23159790039065,0.0505997801731815,4.937012732028961,5.172750234603882
ADI-47223,esmfold,3505.0,-0.1676370530937946,3.4125916957855225,4.166561603546143,26.70616912841797,SUCCESS,,,3.1641933917999268,77.92880058288574,78.58926391601562,4.340557595964648,71.92840576171875,83.84945678710938,85.08984375,0.0222336092961157,4.05998931825161,4.1363842487335205,,0.137542724609375,-0.06414794921875,0.4911612927355805,-0.290252685546875,0.933404541015625,1.0279541015625,3.924186151480029e-05,3.4130839407444,3.4225353002548218,182.84427642822263,179.6710205078125,9.65924356723051,173.3221862792969,193.48551025390623,202.5938415527344,0.0521666979823745,4.964277029037476,5.168861484527588
ADI-47224,esmfold,3517.0,-0.1689786154470696,3.5263760089874268,4.1829094886779785,44.556278228759766,SUCCESS,,,3.376042604446411,74.92923736572266,76.16650390625,4.927695542379578,68.57736206054688,81.45596313476562,83.3531494140625,0.0213048727226962,4.276954352855682,4.752682685852051,,0.082763671875,-0.0147705078125,0.2926764555991101,-0.1959777832031249,0.5087402343749999,0.58026123046875,2.353246285897072e-05,3.525594264268875,3.530768656730652,178.97270965576172,178.68215942382812,4.938486739732144,174.35550537109376,184.25975646972657,188.95346069335932,0.0508878901494915,5.054686069488525,5.345166063308716
ADI-47225,esmfold,3449.0,-0.1676069454857839,3.2919921875,4.1776556968688965,11.643383026123049,SUCCESS,,,3.3767690658569336,74.59161949157715,73.42341613769531,4.128437919038627,69.73246765136719,80.19395446777344,81.822509765625,0.0216270279766822,3.929409757256508,3.979243636131287,,0.0893096923828125,-0.042694091796875,0.4244187451664727,-0.276910400390625,0.6600158691406249,1.0030517578125,2.589437297269136e-05,3.29123517870903,3.2986156225204466,175.9609146118164,176.32516479492188,5.834163391716017,169.18992309570314,183.3410186767578,183.3716735839844,0.0510179514676185,4.7677993178367615,4.830315780639649
ADI-47226,esmfold,3536.0,-0.1603481758773596,3.533992290496826,4.163304805755615,52.61893081665039,SUCCESS,,,3.3273680210113525,77.08159828186035,75.95634460449219,3.0473830754139417,74.79513549804688,81.78463745117188,84.27658081054688,0.0217990945367252,4.15328711271286,4.271285057067871,,0.1186370849609375,0.065887451171875,0.2825080954811451,-0.181494140625,0.3899047851562499,0.7528076171875,3.355121181021988e-05,3.5341634154319763,3.537237024307251,183.32951736450195,183.988510131836,5.61791680151231,175.68258056640624,189.34228515625,191.04058837890625,0.051846582965074,4.962357521057129,5.035088157653808
ADI-47227,esmfold,3696.0,-0.1651877200964725,3.3621315956115723,4.242035865783691,14.216957092285156,SUCCESS,,,3.3571572303771973,80.2507209777832,79.7894287109375,4.111821583688021,75.818359375,85.03854370117188,90.49560546875,0.0217128574074088,3.996242493391037,4.0322558879852295,,-0.008453369140625,0.042572021484375,0.3799116116372343,-0.485028076171875,0.4657592773437499,0.591796875,-2.2871669752773267e-06,3.361265867948532,3.3661576986312864,191.9404144287109,192.02163696289065,7.004605923501273,184.53627319335936,199.3678497314453,204.1959228515625,0.0519319303107984,4.856656968593597,4.920832109451294
ADI-47228,esmfold,3577.0,-0.1694507764176946,3.343993186950684,4.167537689208984,19.38027572631836,SUCCESS,,,3.2183358669281006,77.51373672485352,77.39395141601562,3.244870760701293,73.47616577148438,81.52438354492188,83.79901123046875,0.0216700410189693,3.977027505636215,4.00900149345398,,-0.07757568359375,-0.149658203125,0.5473081091333521,-0.5502990722656249,0.4837951660156248,1.13214111328125,-2.168735912601342e-05,3.341803580522537,3.349203896522522,185.43256759643555,187.0355834960937,6.586163610809507,175.92210083007814,193.1470947265625,193.66213989257807,0.0518402481399037,4.919440984725952,5.078262901306152
ADI-47229,esmfold,3573.0,-0.1636471261238805,3.347872495651245,4.205932140350342,16.37189292907715,SUCCESS,,,3.300478219985962,77.91066932678223,77.79840087890625,4.194478598801086,72.91714477539062,83.98262023925781,84.22360229492188,0.021805393038562,3.988121837377548,4.031096458435059,,0.0166549682617187,-0.096588134765625,0.5992176996498371,-0.58505859375,0.8132629394531249,1.1817626953125,4.661340123626854e-06,3.3467882871627808,3.35499804019928,181.01056671142572,184.3769989013672,7.639027909474152,172.123046875,188.1098449707032,189.3340759277344,0.0506606679852856,4.802987396717072,4.878839159011841
ADI-47230,esmfold,3347.0,-0.1745327737817915,3.3505921363830566,4.194538593292236,17.277761459350586,SUCCESS,,,3.3222100734710693,71.83212661743164,71.86643981933594,4.633895611051475,66.76348876953125,77.43099975585938,82.76376342773438,0.0214616452397465,3.98315842449665,4.024136543273926,,0.1679534912109375,0.143707275390625,0.3027923509242928,-0.1697021484375,0.5378479003906249,0.66162109375,5.018030810007096e-05,3.3505914509296417,3.356001615524292,166.7900352478027,166.32089233398438,4.383146474370495,163.3509735107422,171.57425231933593,175.27413940429688,0.0498326965186145,4.791301429271698,4.8317952156066895
ADI-47231,esmfold,3387.0,-0.1764908039643766,3.332310676574707,4.165567874908447,18.57465553283692,SUCCESS,,,3.353040933609009,73.89495849609375,73.79940795898438,3.1560557449929703,70.80062866210938,77.63436889648438,79.52490234375,0.0218172301435174,3.977717012166977,4.012646436691284,,0.0009078979492187,-0.095428466796875,0.4556164416973874,-0.342864990234375,0.5426147460937499,0.94268798828125,2.680537198756274e-07,3.3312646448612213,3.3388102293014525,168.54469680786133,164.2293243408203,9.261850541794088,159.816357421875,181.7149688720703,184.6676025390625,0.049762237026236,4.785680949687958,4.888429069519043
ADI-47232,esmfold,3649.0,-0.1706249417916295,3.3678815364837646,4.176782131195068,25.43514060974121,SUCCESS,,,3.1809442043304443,79.26282119750977,79.22146606445312,5.292175680631621,73.09576416015625,85.594970703125,87.41680908203125,0.02172179260003,4.015918001532555,4.094154119491577,,0.0021896362304687,-0.08612060546875,0.4081260668166632,-0.4734619140625,0.570123291015625,0.752685546875,6.000647384129213e-07,3.3668191730976105,3.3735881567001345,186.8724670410156,187.3275756835937,2.662021586668447,183.56070251464843,189.53864440917968,190.67086791992188,0.0512119668514704,4.926879048347473,5.058002042770386
ADI-47233,esmfold,3515.0,-0.1719734376389136,3.3106515407562256,4.180125236511231,12.840024948120115,SUCCESS,,,3.2284939289093018,77.71096420288086,77.36630249023438,3.099343612220524,73.68600463867188,81.62823486328125,82.34527587890625,0.0221083824190272,3.966079458594322,3.996761679649353,,0.1567001342773437,0.012847900390625,0.4341071478133945,-0.209423828125,0.8394287109374999,0.95281982421875,4.458040804476352e-05,3.311265408992768,3.3202497959136963,179.99688720703125,178.01309204101562,5.765322240111063,174.3785827636719,187.55506286621093,191.3475341796875,0.0512082182665807,4.79310941696167,4.866780662536621
ADI-47234,esmfold,3451.0,-0.1709477466902709,3.400481700897217,4.176242828369141,27.42312431335449,SUCCESS,,,3.3617467880249023,74.10289192199707,74.54055786132812,4.302924380928681,68.27609252929688,79.26142883300781,80.53424072265625,0.0214728750860611,4.031555011868477,4.113526105880737,,0.0839614868164062,0.054718017578125,0.3743950575539482,-0.3580322265625,0.65225830078125,0.70233154296875,2.4329610784238264e-05,3.399635136127472,3.406318950653076,173.68558502197266,169.72116088867188,8.411496559605489,167.25605163574218,184.95590209960932,191.1165771484375,0.0503290596992096,4.956936836242676,5.17050838470459
ADI-47235,esmfold,3510.0,-0.1653428819444444,3.313605785369873,4.157139301300049,13.909897804260254,SUCCESS,,,3.357893943786621,74.44594764709473,73.02931213378906,4.617939225977799,70.03753662109375,80.77555847167969,85.26153564453125,0.0212096716943289,3.941503062844277,3.995233416557312,,0.0691909790039062,-0.078857421875,0.3086008405134907,-0.2317138671875,0.55283203125,0.56829833984375,1.971252963074252e-05,3.3128590881824493,3.3177326917648315,174.62306213378906,175.25277709960938,3.443758399161779,170.397802734375,178.16749572753906,178.91036987304688,0.0497501601520766,4.749438285827637,4.788095760345459
ADI-47236,esmfold,3531.0,-0.1716149394149586,3.405993223190308,4.202616214752197,27.587621688842773,SUCCESS,,,3.3423430919647217,77.45691680908203,77.93914794921875,2.7782691730354125,74.19265747070312,80.88018798828125,82.2913818359375,0.0219362551144384,4.089228242635727,4.299959421157837,,0.0792617797851562,0.094635009765625,0.4554135227924551,-0.4688293457031249,0.673876953125,0.7138671875,2.2447402941137427e-05,3.404947966337204,3.4115037441253664,186.1072425842285,186.6409454345703,5.698230156428931,178.8013885498047,191.7534973144531,195.96148681640625,0.0527066673985354,5.004089117050171,5.248361110687256
ADI-47237,esmfold,3505.0,-0.1672817083296184,3.383978366851806,4.200272560119629,25.918052673339844,SUCCESS,,,3.242133855819702,76.24854850769043,75.3443603515625,3.845995502865753,71.593505859375,81.69862365722656,83.89566040039062,0.0217542221134637,4.014547616243362,4.0578389167785645,,-0.0023040771484375,0.02734375,0.3316340577668254,-0.3668579101562499,0.419122314453125,0.440185546875,-6.573686586126962e-07,3.38215109705925,3.3874006032943726,176.66538619995117,175.3540802001953,7.47318998048393,168.99739990234374,185.532373046875,191.4765625,0.0504038191725966,4.8876758217811584,5.024281644821167
ADI-47238,esmfold,3563.0,-0.1735011766440675,3.288731813430786,4.146844387054443,12.39271068572998,SUCCESS,,,3.31189227104187,77.49822616577148,76.63226318359375,4.12141725151051,72.77224731445312,83.80044555664062,84.99176025390625,0.0217508352977186,3.933769375085831,3.98082423210144,,-0.0966644287109375,-0.054107666015625,0.354283272249197,-0.49598388671875,0.2114562988281249,0.60943603515625,-2.713006699717584e-05,3.286577522754669,3.289996314048767,181.65546417236328,182.5678558349609,6.956745347129258,173.11567077636718,189.127001953125,193.56997680664065,0.0509838518586481,4.789430499076843,4.870083904266357
ADI-47239,esmfold,3711.0,-0.1630268595476286,3.486201763153076,4.204197406768799,35.157283782958984,SUCCESS,,,3.3260440826416016,80.09244155883789,80.32101440429688,4.260541522855228,75.18655395507812,85.13815307617188,89.7191162109375,0.0215824418105195,4.107014656066895,4.168240785598755,,-0.0673370361328125,-0.07769775390625,0.3246624733174588,-0.50662841796875,0.3621582031249999,0.43359375,-1.814525360625505e-05,3.484361469745636,3.488236260414124,197.48278045654297,198.4655914306641,5.754345905565229,189.47079772949212,203.5434997558594,206.00588989257807,0.0532155161564384,5.078326046466827,5.258464622497558
ADI-47240,esmfold,3620.0,-0.1758655527020027,3.281853199005127,4.1659016609191895,13.236735343933104,SUCCESS,,,3.316711664199829,79.73945999145508,79.09420776367188,4.209195388170998,74.732177734375,84.77349853515625,87.20452880859375,0.022027475135761,3.9433378279209137,3.982794642448425,,-0.0958786010742187,-0.15576171875,0.3181315546504294,-0.440106201171875,0.378070068359375,0.435791015625,-2.6485801401717887e-05,3.279863625764847,3.28589825630188,185.181884765625,183.05532836914065,9.169799934816515,177.1561309814453,194.725814819336,205.98876953125,0.0511552167860842,4.77848744392395,4.867108249664307
ADI-47241,esmfold,3598.0,-0.1677269673201692,3.599794626235962,4.207766056060791,42.43549346923828,SUCCESS,,,3.2594947814941406,79.9564323425293,79.68218994140625,5.243086889502369,73.4476318359375,85.44805908203125,87.771728515625,0.0222224659095412,4.313021391630173,4.662256002426148,,-0.0351943969726562,-0.046722412109375,0.3996094525821672,-0.43388671875,0.4992004394531249,0.74627685546875,-9.78165563442364e-06,3.5983203649520874,3.603624057769776,189.8421974182129,188.9522705078125,5.670570669762582,184.08212890625,197.36431884765625,198.01394653320312,0.0527632566476411,5.132533967494965,5.3475367546081545
ADI-47243,esmfold,3592.0,-0.1589107725827359,3.377531051635742,4.217767715454102,14.54940128326416,SUCCESS,,,3.2886276245117188,76.60416603088379,76.48153686523438,3.5301582122190585,72.30528259277344,80.78849792480469,83.52825927734375,0.0213263268460144,4.009628593921661,4.04642391204834,,-0.15032958984375,-0.213653564453125,0.4729410241689382,-0.6533447265625,0.3778442382812499,0.75518798828125,-4.1851222116856906e-05,3.3741047382354736,3.3816909790039062,183.99924850463867,184.8215789794922,5.437601836363901,176.07642211914063,190.10574035644527,191.277099609375,0.051224735107082,4.898837804794312,5.0203728675842285
ADI-47244,esmfold,3584.0,-0.1691636528287615,3.3176279067993164,4.151774883270264,20.3193359375,SUCCESS,,,3.3384859561920166,79.00115966796875,77.83233642578125,4.083773421102917,74.55068969726562,84.94558715820312,86.1717529296875,0.0220427342823573,3.968749061226845,4.0111823081970215,,-0.0592803955078125,0.00482177734375,0.513993660821847,-0.714190673828125,0.4471069335937499,0.72430419921875,-1.65402889251709e-05,3.314094841480255,3.321798896789551,180.7087554931641,180.78146362304688,3.76943994517137,177.079638671875,184.67731323242188,186.75765991210932,0.0504209697246551,4.777391254901886,4.809836101531983
ADI-47246,esmfold,3404.0,-0.1758442037113965,3.2935636043548584,4.183451175689697,12.66758155822754,SUCCESS,,,3.3628571033477783,73.17836380004883,74.3873291015625,3.3575867503477026,68.541015625,76.60968017578125,79.48638916015625,0.0214977566980166,3.936813697218895,3.9682464599609375,,0.2880401611328125,0.284027099609375,0.3355252677385384,-0.1042602539062499,0.78720703125,0.80181884765625,8.461814369354069e-05,3.2951826453208923,3.301368975639343,176.10705947875977,177.34596252441406,6.411627958615169,167.5006866455078,181.90531005859376,186.477783203125,0.051735328871551,4.804543256759644,4.849806308746338
ADI-47247,esmfold,3433.0,-0.171211098221763,3.290572166442871,4.160159111022949,12.66176700592041,SUCCESS,,,3.289687395095825,73.36980819702148,73.69830322265625,3.8084508338406353,68.7857666015625,77.51666259765625,81.33822631835938,0.0213719219915588,3.925036028027536,3.973650097846985,,0.0744705200195312,0.05157470703125,0.3678413798829664,-0.31236572265625,0.4437072753906249,0.90936279296875,2.169254879683404e-05,3.289690643548965,3.2945757627487184,174.42039489746094,172.76791381835938,5.506295037142914,169.04066162109376,181.6170379638672,185.52755737304688,0.0508069894836763,4.76811021566391,4.856889915466309
ADI-47248,esmfold,3490.0,-0.1695540201356554,3.387878894805908,4.158098220825195,25.832469940185547,SUCCESS,,,3.4061076641082764,74.5760555267334,75.44384765625,3.6515264983642455,70.26266479492188,78.53067016601562,81.40383911132812,0.0213684972855969,4.023667335510254,4.095666170120239,,0.236663818359375,0.126617431640625,0.2940260104683455,-0.019708251953125,0.6188659667968749,0.87884521484375,6.78119823379298e-05,3.3884357213974,3.3944993019104004,179.78407669067383,179.42230224609375,9.89206513882738,168.45765380859376,188.7588134765625,201.76431274414065,0.0515140620890182,5.0241705775260925,5.368296337127686
ADI-47249,esmfold,3488.0,-0.1698098138931694,3.4154303073883057,4.222869873046875,32.347206115722656,SUCCESS,,,3.3151679039001465,75.03850364685059,73.88552856445312,4.884439681875346,70.2879638671875,80.58781433105469,84.11575317382812,0.0215133324675603,4.035122394561768,4.086539268493652,,0.0868301391601562,-0.13140869140625,0.5781375530348446,-0.38570556640625,0.8756591796875,1.3232421875,2.489396191518241e-05,3.414618581533432,3.424077677726745,180.32419967651367,180.58102416992188,8.998492356461213,170.53786926269532,190.72816162109376,194.567138671875,0.0516984517421197,4.912016034126282,5.008109664916992
ADI-47250,esmfold,3508.0,-0.1612521511934774,3.4403746128082275,4.256401062011719,25.42521476745605,SUCCESS,,,3.3486406803131104,76.1801586151123,75.97756958007812,5.325842680055966,70.71487426757812,84.96139526367188,85.91281127929688,0.0217161227523125,4.09063321352005,4.23353123664856,,-0.0242385864257812,-0.231048583984375,0.5139014719425152,-0.455621337890625,0.5463745117187498,1.13238525390625,-6.909517225137186e-06,3.438210844993592,3.445672798156738,179.123779296875,179.4061279296875,10.982571024302128,167.7504852294922,192.10492553710932,193.20367431640625,0.0510615106319484,4.982041478157044,5.112394142150879
ADI-47251,esmfold,3545.0,-0.1652443437885666,3.3403360843658447,4.21579647064209,14.684600830078123,SUCCESS,,,3.333287239074707,74.67706489562988,75.44696044921875,3.489056062752297,69.54354858398438,78.65829467773438,79.11477661132812,0.0210654625939717,3.958268478512764,3.986798644065857,,0.225921630859375,0.09075927734375,0.3583501775508108,-0.199005126953125,0.6720092773437499,0.768310546875,6.372965609573343e-05,3.341554522514344,3.34741530418396,184.96448135375977,185.4134979248047,7.1586509475620685,176.2825927734375,193.82401428222656,195.59860229492188,0.052176158350849,4.854509234428406,4.927573394775391
ADI-47252,esmfold,3368.0,-0.1696440997995843,3.415801525115967,4.1996893882751465,27.587377548217773,SUCCESS,,,3.362683057785034,75.17848014831543,76.25723266601562,4.506582577625958,69.75773620605469,81.33486938476562,82.75091552734375,0.0223214014692147,4.046704143285751,4.133975267410278,,0.1367416381835937,0.00689697265625,0.3207757828863414,-0.135443115234375,0.65537109375,0.685791015625,4.060024886686275e-05,3.416457712650299,3.4242100715637207,167.1098518371582,164.78958129882812,11.911311672219393,157.48092346191407,182.1093292236328,188.98703002929688,0.049616939381579,4.932662904262543,5.211877822875977
ADI-47253,esmfold,3455.0,-0.1737167424644989,3.455075979232788,4.173733711242676,28.1993350982666,SUCCESS,,,3.25623083114624,74.74769973754883,74.843505859375,3.4195800194362165,70.62063598632812,79.06735229492188,81.90289306640625,0.0216346453654265,4.110250294208527,4.162951707839966,,0.1050872802734375,0.0087890625,0.4643908553875035,-0.3233642578125,0.6393249511718748,1.12890625,3.041600007914255e-05,3.454566866159439,3.462675857543945,176.5189971923828,175.95590209960938,2.111052643086804,174.50476684570313,179.69189453125,179.97515869140625,0.0510908819659574,5.036552369594574,5.300775003433228
ADI-47254,esmfold,3520.0,-0.1751408663662997,3.269441604614258,4.163952827453613,13.524432182312012,SUCCESS,,,3.3110580444335938,77.06473541259766,78.22381591796875,4.283213619366037,71.37445068359375,80.79397583007812,86.32550048828125,0.0218933907422152,3.929172053933144,3.969848155975342,,0.1298980712890625,-0.03228759765625,0.4162146778802342,-0.21173095703125,0.744830322265625,0.94140625,3.690286116166548e-05,3.268663972616196,3.2773277044296263,177.9406509399414,177.01992797851562,7.114797832009346,169.51601867675782,186.6687164306641,189.05734252929688,0.050551321289756,4.771708905696869,4.861378860473633
ADI-47255,esmfold,3567.0,-0.150773023001647,6.404880046844482,4.169954299926758,235.1851348876953,SUCCESS,,,3.2222442626953125,77.71280860900879,75.91769409179688,7.475977855327535,70.78057861328125,86.26261901855469,97.13470458984376,0.0217866017967504,6.751919060945511,7.706620931625366,,1.2471160888671875,0.043792724609375,3.3580700515710133,-0.49091796875,3.5999206542968736,10.05804443359375,0.0003496260411738,6.646464943885803,6.98918514251709,173.20672607421875,174.0161895751953,4.380547330515316,166.93959350585936,177.39483032226562,180.98959350585932,0.0485580953390016,7.227182626724243,7.25881929397583
ADI-47256,esmfold,3547.0,-0.1713483287207939,3.3227014541625977,4.1702985763549805,25.39588165283203,SUCCESS,,,3.300179243087769,76.01553726196289,75.72512817382812,4.407936238482344,71.72845458984375,82.62490844726562,83.1402587890625,0.0214309380496089,3.9464387744665146,3.994202971458435,,0.1454620361328125,0.06884765625,0.3942724582442,-0.300225830078125,0.6661621093749999,0.948486328125,4.1009877680522274e-05,3.322591185569763,3.328823924064636,178.2529067993164,175.22691345214844,9.523328715764803,168.52565002441406,191.97593688964844,192.5438537597656,0.0502545550604218,4.792874693870544,4.9106649398803714
ADI-47257,esmfold,3369.0,-0.1741693530106763,3.2909414768218994,4.143222332000732,14.394354820251465,SUCCESS,,,3.3406503200531006,71.95735740661621,73.24801635742188,5.211555716233637,64.71719360351562,77.97959899902344,78.9017333984375,0.0213586694587759,3.931500121951103,3.982271671295166,,-0.032958984375,-0.060455322265625,0.3535373889167043,-0.2997314453124999,0.2661743164062499,0.69769287109375,-9.783017030276048e-06,3.2890327274799347,3.292440938949585,166.3136444091797,166.11500549316406,6.626109230797781,159.26600646972656,174.19031982421876,175.91464233398438,0.0493658784236211,4.720269501209259,4.780517673492431
ADI-47258,esmfold,3630.0,-0.172680159639721,3.320752143859864,4.170088768005371,14.125445365905762,SUCCESS,,,3.34725308418274,76.34479522705078,77.01776123046875,3.4358851274738686,71.07623291015625,80.79635620117188,81.395751953125,0.0210316240294905,3.937962472438812,3.978278160095215,,-0.041778564453125,-0.025604248046875,0.3963210528224172,-0.4257568359374999,0.407147216796875,0.4908447265625,-1.150924640581956e-05,3.319059908390045,3.324717140197754,183.0360221862793,182.9174652099609,4.910064938224082,177.51212463378906,188.87322998046875,191.28887939453125,0.0504231466077904,4.792240142822266,4.859701204299927
ADI-47259,esmfold,3557.0,-0.1716875189437201,3.3992786407470703,4.203038215637207,27.796825408935547,SUCCESS,,,3.238821268081665,76.35948944091797,76.97439575195312,5.3767473202689215,71.01788330078125,81.869140625,87.91168212890625,0.0214673852799881,4.0282865315675735,4.108809947967529,,0.0413131713867187,0.009429931640625,0.2931950179178819,-0.29720458984375,0.3516967773437499,0.5966796875,1.1614611016789078e-05,3.3985617756843567,3.4023968458175657,184.7622108459473,184.8988494873047,5.9363605776184665,176.73080444335938,192.0475067138672,192.6114501953125,0.0519432698470473,5.143377125263214,5.428177976608277
ADI-47260,esmfold,3714.0,-0.1642759422750067,3.3045244216918945,4.205740451812744,15.849432945251465,SUCCESS,,,3.3042361736297607,78.52388381958008,78.49786376953125,4.218362957405905,72.1309814453125,84.28433227539062,84.62347412109375,0.0211426720031179,3.936496183276177,3.9818055629730233,,0.071929931640625,0.145172119140625,0.4967474844665001,-0.557843017578125,0.5900085449218749,0.93560791015625,1.9367240614061657e-05,3.304147809743881,3.309500527381897,193.4440422058105,195.17189025878903,7.745089372664688,182.81221923828124,200.7877990722656,201.0006103515625,0.052085094831936,4.823427557945252,4.879716205596924
ADI-47261,esmfold,3412.0,-0.1749155239091808,3.252539157867432,4.168206214904785,10.952353477478027,SUCCESS,,,3.3426098823547363,73.12632751464844,73.4581298828125,4.4590094554831134,68.31076049804688,78.267822265625,82.83868408203125,0.0214321006783846,3.891669020056725,3.9343594312667847,,0.1519927978515625,0.141204833984375,0.3090654428227924,-0.223492431640625,0.4440368652343749,0.79681396484375,4.454654098814845e-05,3.2530819177627563,3.258146858215332,174.46084594726562,174.1504364013672,6.437989077479401,166.55692138671876,183.26654663085932,183.45248413085932,0.051131549222528,4.756848394870758,4.857945156097412
ADI-47262,esmfold,3522.0,-0.1596544689241286,3.474960803985596,4.1778764724731445,44.04390335083008,SUCCESS,,,3.3084399700164795,76.39694404602051,77.14984130859375,5.496457655800153,70.24502563476562,80.85377502441406,89.08169555664062,0.0216913526536117,4.088612303137779,4.139954090118408,,-0.0277786254882812,0.030548095703125,0.3370939830820897,-0.4099365234375,0.2792419433593749,0.4940185546875,-7.88717361961421e-06,3.473099738359452,3.477420687675476,178.2182273864746,181.2612762451172,9.101493103050792,167.1251647949219,186.609619140625,190.0540771484375,0.0506014274237577,4.937066614627838,5.073593235015869
ADI-47263,esmfold,3532.0,-0.1642691071144181,3.306581497192383,4.185143947601318,13.629406929016112,SUCCESS,,,3.3227875232696533,77.35289573669434,77.29997253417969,2.934698295077936,73.3353271484375,81.16477966308594,81.5404052734375,0.0219005933569349,3.9527587592601776,3.981914758682251,,0.0312118530273437,-0.068939208984375,0.3117949025533017,-0.297943115234375,0.4798034667968749,0.581787109375,8.83687798056165e-06,3.305301249027252,3.3124755144119264,179.87676239013672,178.47796630859375,7.975711848880591,172.67364501953125,188.8031433105469,190.454833984375,0.0509277356710466,4.783293008804321,4.879460954666138
ADI-47264,esmfold,3552.0,-0.1597023353920326,3.667068719863892,4.195646286010742,42.30407333374024,SUCCESS,,,3.3920764923095703,77.62722587585449,78.4345703125,4.077023984792329,71.86407470703125,82.28083801269531,84.98681640625,0.0218545117893734,4.295790821313858,4.423695802688599,,-0.0153579711914062,-0.175933837890625,0.3381034229742623,-0.320355224609375,0.4659790039062499,0.65362548828125,-4.323753150733742e-06,3.665941268205642,3.671135687828064,180.672607421875,181.2196044921875,8.181825034470705,170.975439453125,189.0235870361328,196.34622192382807,0.0508650358732756,5.20723158121109,5.595856952667236
ADI-47265,esmfold,3604.0,-0.1688788580180008,3.388393878936768,4.216463088989258,33.64666748046875,SUCCESS,,,3.309231996536255,80.04917526245117,80.86141967773438,5.181916452215196,73.86669921875,86.41177368164062,88.7735595703125,0.0222112029030108,4.0843686163425446,4.256550312042236,,-0.1324691772460937,-0.224273681640625,0.4024331296065289,-0.504425048828125,0.3686645507812499,0.5640869140625,-3.675615350890504e-05,3.3862860798835754,3.391964864730835,184.8526496887207,184.7334442138672,5.593177186766281,178.33744201660156,191.25515747070312,192.60952758789065,0.0512909682821089,4.926805377006531,5.161544752120972
ADI-47267,esmfold,3370.0,-0.174882548074694,3.280107259750366,4.171376705169678,17.174545288085938,SUCCESS,,,3.342853546142578,75.5322093963623,74.91043090820312,4.029008066594684,69.96975708007812,81.76718139648438,82.68765258789062,0.022413118515241,3.945494830608368,3.982398748397827,,0.2228927612304687,-0.11138916015625,0.7224686517259129,-0.285015869140625,1.1689208984375,1.899169921875,6.61402852315931e-05,3.281876862049103,3.295967864990234,169.98553848266602,168.30653381347656,8.791943372179146,159.9667205810547,181.2803558349609,187.3294982910156,0.0504408126061323,4.773676574230194,4.896881246566773
ADI-47278,esmfold,3433.0,-0.1796837486402654,3.25278115272522,4.1795334815979,15.118856430053713,SUCCESS,,,3.348740816116333,74.75520706176758,75.070068359375,3.783167259371665,71.19842529296875,78.55599975585938,83.1519775390625,0.0217754754039521,3.910117596387863,3.950364947319031,,0.1829757690429687,0.1549072265625,0.3419023043802524,-0.1837951660156249,0.681304931640625,0.709716796875,5.329908798222218e-05,3.253143846988678,3.2606682062149046,177.38594818115234,177.8159637451172,5.595784045048541,170.53980712890626,184.1745361328125,185.40017700195312,0.05167082673497,4.787005424499512,4.857063961029053
ADI-47279,esmfold,3370.0,-0.1704289739139002,3.4518918991088867,4.212091445922852,25.783998489379883,SUCCESS,,,3.3060109615325928,75.54248428344727,76.02449035644531,4.248330315129157,70.54121398925781,79.45671081542969,85.08053588867188,0.0224161674431594,4.180037438869476,4.369724273681641,,0.2237701416015625,0.150238037109375,0.3781560172682264,-0.1049438476562499,0.5512756347656249,1.08648681640625,6.640063549007789e-05,3.453172504901886,3.457483243942261,167.1320571899414,167.48208618164062,7.055760972498422,157.65748901367186,176.29885559082032,177.37771606445312,0.0495940822522081,5.030848383903503,5.46173505783081
